id,mass_spectrometer_id,analysis_type_id,spectrometer_parameters_id,script_id
1906,3,3,NULL,NULL
1907,3,3,NULL,NULL
1908,3,7,NULL,NULL
1909,3,7,NULL,NULL
1910,3,7,NULL,NULL
1911,3,7,NULL,NULL
1912,3,3,NULL,NULL
1913,3,7,NULL,NULL
1914,3,7,NULL,NULL
1915,3,7,NULL,NULL
1916,3,7,NULL,NULL
1917,3,3,NULL,NULL
1918,3,3,NULL,NULL
1919,3,3,NULL,NULL
1920,3,3,NULL,NULL
1921,3,3,NULL,NULL
1922,3,7,NULL,NULL
1923,3,3,NULL,NULL
1924,3,7,NULL,NULL
1925,3,7,NULL,NULL
1926,3,7,NULL,NULL
1927,3,7,NULL,NULL
1928,3,3,NULL,NULL
1929,3,7,NULL,NULL
1930,3,7,NULL,NULL
1931,3,7,NULL,NULL
1932,3,7,NULL,NULL
1933,3,3,NULL,NULL
1934,3,7,NULL,NULL
1935,3,7,NULL,NULL
1936,3,7,NULL,NULL
1937,3,7,NULL,NULL
1938,3,3,NULL,NULL
1939,3,7,NULL,NULL
1940,3,7,NULL,NULL
1941,3,7,NULL,NULL
1942,3,7,NULL,NULL
1943,3,3,NULL,NULL
1944,3,7,NULL,NULL
1945,3,7,NULL,NULL
1946,3,7,NULL,NULL
1947,3,7,NULL,NULL
1948,3,3,NULL,NULL
1949,3,7,NULL,NULL
1950,3,7,NULL,NULL
1951,3,7,NULL,NULL
1952,3,7,NULL,NULL
1953,3,3,NULL,NULL
1954,3,7,NULL,NULL
1955,3,7,NULL,NULL
1956,3,7,NULL,NULL
1957,3,7,NULL,NULL
1958,3,3,NULL,NULL
1959,3,7,NULL,NULL
1960,3,7,NULL,NULL
1961,3,7,NULL,NULL
1962,3,3,NULL,NULL
1963,3,7,NULL,NULL
1964,3,3,NULL,NULL
1965,3,7,NULL,NULL
1966,3,7,NULL,NULL
1967,3,7,NULL,NULL
1968,3,7,NULL,NULL
1969,3,3,NULL,NULL
1970,3,7,NULL,NULL
1971,3,7,NULL,NULL
1972,3,3,NULL,NULL
1973,3,3,NULL,NULL
1974,3,7,NULL,NULL
1975,3,7,NULL,NULL
1976,3,7,NULL,NULL
1977,3,3,NULL,NULL
1978,3,7,NULL,NULL
1979,3,7,NULL,NULL
1980,3,7,NULL,NULL
1981,3,7,NULL,NULL
1982,3,3,NULL,NULL
1983,3,7,NULL,NULL
1984,3,7,NULL,NULL
1985,3,7,NULL,NULL
1986,3,7,NULL,NULL
1987,3,7,NULL,NULL
1988,3,7,NULL,NULL
1989,3,3,NULL,NULL
1990,3,7,NULL,NULL
1991,3,7,NULL,NULL
1992,3,7,NULL,NULL
1993,3,7,NULL,NULL
1994,3,3,NULL,NULL
1995,3,7,NULL,NULL
1996,3,7,NULL,NULL
1997,3,7,NULL,NULL
1998,3,7,NULL,NULL
1999,3,7,NULL,NULL
2000,3,7,NULL,NULL
2001,3,3,NULL,NULL
2002,3,7,NULL,NULL
2003,3,7,NULL,NULL
2004,3,7,NULL,NULL
2005,3,7,NULL,NULL
2006,3,3,NULL,NULL
2007,3,7,NULL,NULL
2008,3,7,NULL,NULL
2009,3,7,NULL,NULL
2010,3,7,NULL,NULL
2011,3,7,NULL,NULL
2012,3,7,NULL,NULL
2013,3,3,NULL,NULL
2014,3,7,NULL,NULL
2015,3,7,NULL,NULL
2016,3,7,NULL,NULL
2017,3,7,NULL,NULL
2018,3,3,NULL,NULL
2019,3,7,NULL,NULL
2020,3,7,NULL,NULL
2021,3,7,NULL,NULL
2022,3,7,NULL,NULL
2023,3,7,NULL,NULL
2024,3,7,NULL,NULL
2025,3,3,NULL,NULL
2026,3,7,NULL,NULL
2027,3,7,NULL,NULL
2028,3,7,NULL,NULL
2029,3,7,NULL,NULL
2030,3,3,NULL,NULL
2031,3,7,NULL,NULL
2032,3,7,NULL,NULL
2033,3,7,NULL,NULL
2034,3,7,NULL,NULL
2035,3,7,NULL,NULL
2036,3,7,NULL,NULL
2037,3,3,NULL,NULL
2038,3,7,NULL,NULL
2039,3,7,NULL,NULL
2040,3,7,NULL,NULL
2041,3,7,NULL,NULL
2042,3,3,NULL,NULL
2043,3,7,NULL,NULL
2044,3,7,NULL,NULL
2045,3,7,NULL,NULL
2046,3,3,NULL,NULL
2047,3,3,NULL,NULL
2048,3,3,NULL,NULL
2049,3,7,NULL,NULL
2050,3,3,NULL,NULL
2051,3,7,NULL,NULL
2052,3,7,NULL,NULL
2053,3,7,NULL,NULL
2054,3,7,NULL,NULL
2055,3,3,NULL,NULL
2056,3,7,NULL,NULL
2057,3,7,NULL,NULL
2058,3,3,NULL,NULL
2059,3,7,NULL,NULL
2060,3,7,NULL,NULL
2061,3,7,NULL,NULL
2062,3,7,NULL,NULL
2063,3,3,NULL,NULL
2064,3,7,NULL,NULL
2065,3,7,NULL,NULL
2066,3,7,NULL,NULL
2067,3,7,NULL,NULL
2068,3,3,NULL,NULL
2069,3,7,NULL,NULL
2070,3,7,NULL,NULL
2071,3,7,NULL,NULL
2072,3,7,NULL,NULL
2073,3,3,NULL,NULL
2074,3,7,NULL,NULL
2075,3,7,NULL,NULL
2076,3,7,NULL,NULL
2077,3,7,NULL,NULL
2078,3,3,NULL,NULL
2079,3,7,NULL,NULL
2080,3,7,NULL,NULL
2081,3,7,NULL,NULL
2082,3,7,NULL,NULL
2083,3,3,NULL,NULL
2084,3,7,NULL,NULL
2085,3,7,NULL,NULL
2086,3,7,NULL,NULL
2087,3,7,NULL,NULL
2088,3,3,NULL,NULL
2089,3,7,NULL,NULL
2090,3,7,NULL,NULL
2091,3,7,NULL,NULL
2092,3,7,NULL,NULL
2093,3,3,NULL,NULL
2094,3,7,NULL,NULL
2095,3,7,NULL,NULL
2096,3,7,NULL,NULL
2097,3,7,NULL,NULL
2098,3,3,NULL,NULL
2099,3,7,NULL,NULL
2100,3,7,NULL,NULL
2101,3,7,NULL,NULL
2102,3,7,NULL,NULL
2103,3,3,NULL,NULL
2104,3,7,NULL,NULL
2105,3,7,NULL,NULL
2106,3,7,NULL,NULL
2107,3,7,NULL,NULL
2108,3,7,NULL,NULL
2109,3,7,NULL,NULL
2110,3,3,NULL,NULL
2111,3,7,NULL,NULL
2112,3,7,NULL,NULL
2113,3,7,NULL,NULL
2114,3,7,NULL,NULL
2115,3,3,NULL,NULL
2116,3,7,NULL,NULL
2117,3,7,NULL,NULL
2118,3,7,NULL,NULL
2119,3,7,NULL,NULL
2120,3,7,NULL,NULL
2121,3,7,NULL,NULL
2122,3,3,NULL,NULL
2123,3,7,NULL,NULL
2124,3,7,NULL,NULL
2125,3,7,NULL,NULL
2126,3,7,NULL,NULL
2127,3,7,NULL,NULL
2128,3,3,NULL,NULL
2129,3,7,NULL,NULL
2130,3,7,NULL,NULL
2131,3,7,NULL,NULL
2132,3,7,NULL,NULL
2133,3,7,NULL,NULL
2134,3,3,NULL,NULL
2135,3,7,NULL,NULL
2136,3,7,NULL,NULL
2137,3,7,NULL,NULL
2138,3,7,NULL,NULL
2139,3,7,NULL,NULL
2140,3,3,NULL,NULL
2141,3,7,NULL,NULL
2142,3,7,NULL,NULL
2143,3,7,NULL,NULL
2144,3,7,NULL,NULL
2145,3,7,NULL,NULL
2146,3,3,NULL,NULL
2147,3,7,NULL,NULL
2148,3,7,NULL,NULL
2149,3,7,NULL,NULL
2150,3,7,NULL,NULL
2151,3,7,NULL,NULL
2152,3,7,NULL,NULL
2153,3,7,NULL,NULL
2154,3,7,NULL,NULL
2155,3,7,NULL,NULL
2156,3,7,NULL,NULL
2157,3,3,NULL,NULL
2158,3,7,NULL,NULL
2159,3,7,NULL,NULL
2160,3,7,NULL,NULL
2161,3,7,NULL,NULL
2162,3,3,NULL,NULL
2163,3,7,NULL,NULL
2164,3,7,NULL,NULL
2165,3,7,NULL,NULL
2166,3,7,NULL,NULL
2167,3,3,NULL,NULL
2168,3,7,NULL,NULL
2169,3,7,NULL,NULL
2170,3,7,NULL,NULL
2171,3,7,NULL,NULL
2172,3,3,NULL,NULL
2173,3,7,NULL,NULL
2174,3,7,NULL,NULL
2175,3,7,NULL,NULL
2176,3,7,NULL,NULL
2177,3,3,NULL,NULL
2178,3,7,NULL,NULL
2179,3,7,NULL,NULL
2180,3,7,NULL,NULL
2181,3,7,NULL,NULL
2182,3,3,NULL,NULL
2183,3,7,NULL,NULL
2184,3,7,NULL,NULL
2185,3,7,NULL,NULL
2186,3,7,NULL,NULL
2187,3,3,NULL,NULL
2188,3,7,NULL,NULL
2189,3,7,NULL,NULL
2190,3,7,NULL,NULL
2191,3,7,NULL,NULL
2192,3,3,NULL,NULL
2193,3,7,NULL,NULL
2194,3,7,NULL,NULL
2195,3,7,NULL,NULL
2196,3,7,NULL,NULL
2197,3,3,NULL,NULL
2198,3,7,NULL,NULL
2199,3,3,NULL,NULL
2200,3,3,NULL,NULL
2201,3,3,NULL,NULL
2202,3,3,NULL,NULL
2203,3,3,NULL,NULL
2204,3,7,NULL,NULL
2205,3,7,NULL,NULL
2206,3,7,NULL,NULL
2207,3,3,NULL,NULL
2208,3,7,NULL,NULL
2209,3,7,NULL,NULL
2210,3,3,NULL,NULL
2211,3,7,NULL,NULL
2212,3,3,NULL,NULL
2213,3,3,NULL,NULL
2214,3,3,NULL,NULL
2215,3,3,NULL,NULL
2216,3,7,NULL,NULL
2217,3,7,NULL,NULL
2218,3,7,NULL,NULL
2219,3,3,NULL,NULL
2220,3,7,NULL,NULL
2221,3,7,NULL,NULL
2222,3,7,NULL,NULL
2223,3,7,NULL,NULL
2224,3,3,NULL,NULL
2225,3,7,NULL,NULL
2226,3,7,NULL,NULL
2227,3,7,NULL,NULL
2228,3,7,NULL,NULL
2229,3,7,NULL,NULL
2230,3,3,NULL,NULL
2231,3,7,NULL,NULL
2232,3,7,NULL,NULL
2233,3,7,NULL,NULL
2234,3,7,NULL,NULL
2235,3,7,NULL,NULL
2236,3,7,NULL,NULL
2237,3,3,NULL,NULL
2238,3,7,NULL,NULL
2239,3,7,NULL,NULL
2240,3,7,NULL,NULL
2241,3,3,NULL,NULL
2242,3,7,NULL,NULL
2243,3,7,NULL,NULL
2244,3,7,NULL,NULL
2245,3,7,NULL,NULL
2246,3,3,NULL,NULL
2247,3,7,NULL,NULL
2248,3,7,NULL,NULL
2249,3,7,NULL,NULL
2250,3,7,NULL,NULL
2251,3,3,NULL,NULL
2252,3,7,NULL,NULL
2253,3,7,NULL,NULL
2254,3,7,NULL,NULL
2255,3,7,NULL,NULL
2256,3,3,NULL,NULL
2257,3,7,NULL,NULL
2258,3,7,NULL,NULL
2259,3,7,NULL,NULL
2260,3,7,NULL,NULL
2261,3,3,NULL,NULL
2262,3,7,NULL,NULL
2263,3,7,NULL,NULL
2264,3,7,NULL,NULL
2265,3,7,NULL,NULL
2266,3,7,NULL,NULL
2267,3,3,NULL,NULL
2268,3,7,NULL,NULL
2269,3,7,NULL,NULL
2270,3,7,NULL,NULL
2271,3,7,NULL,NULL
2272,3,7,NULL,NULL
2273,3,7,NULL,NULL
2274,3,3,NULL,NULL
2275,3,7,NULL,NULL
2276,3,7,NULL,NULL
2277,3,7,NULL,NULL
2278,3,3,NULL,NULL
2279,3,7,NULL,NULL
2280,3,7,NULL,NULL
2281,3,7,NULL,NULL
2282,3,7,NULL,NULL
2283,3,3,NULL,NULL
2284,3,7,NULL,NULL
2285,3,7,NULL,NULL
2286,3,7,NULL,NULL
2287,3,7,NULL,NULL
2288,3,3,NULL,NULL
2289,3,7,NULL,NULL
2290,3,7,NULL,NULL
2291,3,7,NULL,NULL
2292,3,7,NULL,NULL
2293,3,3,NULL,NULL
2294,3,7,NULL,NULL
2295,3,7,NULL,NULL
2296,3,7,NULL,NULL
2297,3,3,NULL,NULL
2298,3,7,NULL,NULL
2299,3,7,NULL,NULL
2300,3,7,NULL,NULL
2301,3,7,NULL,NULL
2302,3,7,NULL,NULL
2303,3,7,NULL,NULL
2304,3,3,NULL,NULL
2305,3,7,NULL,NULL
2306,3,7,NULL,NULL
2307,3,7,NULL,NULL
2308,3,7,NULL,NULL
2309,3,7,NULL,NULL
2310,3,7,NULL,NULL
2311,3,3,NULL,NULL
2312,3,7,NULL,NULL
2313,3,7,NULL,NULL
2314,3,7,NULL,NULL
2315,3,7,NULL,NULL
2316,3,3,NULL,NULL
2317,3,7,NULL,NULL
2318,3,7,NULL,NULL
2319,3,7,NULL,NULL
2320,3,3,NULL,NULL
2321,3,7,NULL,NULL
2322,3,7,NULL,NULL
2323,3,7,NULL,NULL
2324,3,7,NULL,NULL
2325,3,3,NULL,NULL
2326,3,7,NULL,NULL
2327,3,7,NULL,NULL
2328,3,7,NULL,NULL
2329,3,3,NULL,NULL
2330,3,7,NULL,NULL
2331,3,7,NULL,NULL
2332,3,7,NULL,NULL
2333,3,7,NULL,NULL
2334,3,3,NULL,NULL
2335,3,7,NULL,NULL
2336,3,7,NULL,NULL
2337,3,7,NULL,NULL
2338,3,7,NULL,NULL
2339,3,3,NULL,NULL
2340,3,7,NULL,NULL
2341,3,7,NULL,NULL
2342,3,7,NULL,NULL
2343,3,7,NULL,NULL
2344,3,3,NULL,NULL
2345,3,7,NULL,NULL
2346,3,7,NULL,NULL
2347,3,7,NULL,NULL
2348,3,7,NULL,NULL
2349,3,7,NULL,NULL
2350,3,3,NULL,NULL
2351,3,7,NULL,NULL
2352,3,7,NULL,NULL
2353,3,7,NULL,NULL
2354,3,7,NULL,NULL
2355,3,7,NULL,NULL
2356,3,7,NULL,NULL
2357,3,3,NULL,NULL
2358,3,7,NULL,NULL
2359,3,7,NULL,NULL
2360,3,7,NULL,NULL
2361,3,3,NULL,NULL
2362,3,7,NULL,NULL
2363,3,7,NULL,NULL
2364,3,7,NULL,NULL
2365,3,7,NULL,NULL
2366,3,3,NULL,NULL
2367,3,7,NULL,NULL
2368,3,7,NULL,NULL
2369,3,7,NULL,NULL
2370,3,7,NULL,NULL
2371,3,3,NULL,NULL
2372,3,7,NULL,NULL
2373,3,7,NULL,NULL
2374,3,7,NULL,NULL
2375,3,7,NULL,NULL
2376,3,3,NULL,NULL
2377,3,7,NULL,NULL
2378,3,7,NULL,NULL
2379,3,7,NULL,NULL
2380,3,7,NULL,NULL
2381,3,3,NULL,NULL
2382,3,7,NULL,NULL
2383,3,7,NULL,NULL
2384,3,7,NULL,NULL
2385,3,7,NULL,NULL
2386,3,7,NULL,NULL
2387,3,3,NULL,NULL
2388,3,7,NULL,NULL
2389,3,7,NULL,NULL
2390,3,7,NULL,NULL
2391,3,7,NULL,NULL
2392,3,7,NULL,NULL
2393,3,7,NULL,NULL
2394,3,3,NULL,NULL
2395,3,7,NULL,NULL
2396,3,7,NULL,NULL
2397,3,7,NULL,NULL
2398,3,7,NULL,NULL
2399,3,7,NULL,NULL
2400,3,7,NULL,NULL
2401,3,3,NULL,NULL
2402,3,3,NULL,NULL
2403,3,3,NULL,NULL
2404,3,7,NULL,NULL
2405,3,3,NULL,NULL
2406,3,7,NULL,NULL
2407,3,7,NULL,NULL
2408,3,7,NULL,NULL
2409,3,7,NULL,NULL
2410,3,3,NULL,NULL
2411,3,7,NULL,NULL
2412,3,7,NULL,NULL
2413,3,7,NULL,NULL
2414,3,7,NULL,NULL
2415,3,3,NULL,NULL
2416,3,7,NULL,NULL
2417,3,7,NULL,NULL
2418,3,7,NULL,NULL
2419,3,7,NULL,NULL
2420,3,3,NULL,NULL
2421,3,7,NULL,NULL
2422,3,7,NULL,NULL
2423,3,3,NULL,NULL
2424,3,3,NULL,NULL
2425,3,3,NULL,NULL
2426,3,3,NULL,NULL
2427,3,3,NULL,NULL
2428,3,3,NULL,NULL
2429,3,7,NULL,NULL
2430,3,7,NULL,NULL
2431,3,7,NULL,NULL
2432,3,7,NULL,NULL
2433,3,7,NULL,NULL
2434,3,7,NULL,NULL
2435,3,7,NULL,NULL
2436,3,7,NULL,NULL
2437,3,7,NULL,NULL
2438,3,3,NULL,NULL
2439,3,3,NULL,NULL
2440,3,3,NULL,NULL
2441,3,7,NULL,NULL
2442,3,7,NULL,NULL
2443,3,7,NULL,NULL
2444,3,3,NULL,NULL
2445,3,7,NULL,NULL
2446,3,7,NULL,NULL
2447,3,7,NULL,NULL
2448,3,7,NULL,NULL
2449,3,3,NULL,NULL
2450,3,7,NULL,NULL
2451,3,7,NULL,NULL
2452,3,7,NULL,NULL
2453,3,7,NULL,NULL
2454,3,3,NULL,NULL
2455,3,7,NULL,NULL
2456,3,7,NULL,NULL
2457,3,7,NULL,NULL
2458,3,7,NULL,NULL
2459,3,3,NULL,NULL
2460,3,3,NULL,NULL
2461,3,3,NULL,NULL
2462,3,3,NULL,NULL
2463,3,3,NULL,NULL
2464,3,3,NULL,NULL
2465,3,7,NULL,NULL
2466,3,7,NULL,NULL
2467,3,7,NULL,NULL
2468,3,7,NULL,NULL
2469,3,7,NULL,NULL
2470,3,7,NULL,NULL
2471,3,7,NULL,NULL
2472,3,7,NULL,NULL
2473,3,7,NULL,NULL
2474,3,7,NULL,NULL
2475,3,3,NULL,NULL
2476,3,7,NULL,NULL
2477,3,7,NULL,NULL
2478,3,3,NULL,NULL
2479,3,3,NULL,NULL
2480,3,3,NULL,NULL
2481,3,7,NULL,NULL
2482,3,7,NULL,NULL
2483,3,7,NULL,NULL
2484,3,3,NULL,NULL
2485,3,3,NULL,NULL
2486,3,3,NULL,NULL
2487,3,7,NULL,NULL
2488,3,7,NULL,NULL
2489,3,7,NULL,NULL
2490,3,7,NULL,NULL
2491,3,3,NULL,NULL
2492,3,7,NULL,NULL
2493,3,7,NULL,NULL
2494,3,7,NULL,NULL
2495,3,7,NULL,NULL
2496,3,3,NULL,NULL
2497,3,7,NULL,NULL
2498,3,7,NULL,NULL
2499,3,7,NULL,NULL
2500,3,7,NULL,NULL
2501,3,3,NULL,NULL
2502,3,7,NULL,NULL
2503,3,7,NULL,NULL
2504,3,7,NULL,NULL
2505,3,3,NULL,NULL
2506,3,7,NULL,NULL
2507,3,7,NULL,NULL
2508,3,3,NULL,NULL
2509,3,7,NULL,NULL
2510,3,3,NULL,NULL
2511,3,3,NULL,NULL
2512,3,3,NULL,NULL
2513,3,7,NULL,NULL
2514,3,7,NULL,NULL
2515,3,3,NULL,NULL
2516,3,7,NULL,NULL
2517,3,7,NULL,NULL
2518,3,7,NULL,NULL
2519,3,7,NULL,NULL
2520,3,3,NULL,NULL
2521,3,7,NULL,NULL
2522,3,7,NULL,NULL
2523,3,7,NULL,NULL
2524,3,3,NULL,NULL
2525,3,7,NULL,NULL
2526,3,7,NULL,NULL
2527,3,7,NULL,NULL
2528,3,7,NULL,NULL
2529,3,7,NULL,NULL
2530,3,7,NULL,NULL
2531,3,7,NULL,NULL
2532,3,7,NULL,NULL
2533,3,7,NULL,NULL
2534,3,7,NULL,NULL
2535,3,7,NULL,NULL
2536,3,7,NULL,NULL
2537,3,7,NULL,NULL
2538,3,7,NULL,NULL
2539,3,7,NULL,NULL
2540,3,7,NULL,NULL
2541,3,7,NULL,NULL
2542,3,7,NULL,NULL
2543,3,3,NULL,NULL
2544,3,7,NULL,NULL
2545,3,7,NULL,NULL
2546,3,7,NULL,NULL
2547,3,7,NULL,NULL
2548,3,3,NULL,NULL
2549,3,7,NULL,NULL
2550,3,7,NULL,NULL
2551,3,7,NULL,NULL
2552,3,7,NULL,NULL
2553,3,3,NULL,NULL
2554,3,7,NULL,NULL
2555,3,7,NULL,NULL
2556,3,7,NULL,NULL
2557,3,7,NULL,NULL
2558,3,3,NULL,NULL
2559,3,7,NULL,NULL
2560,3,7,NULL,NULL
2561,3,7,NULL,NULL
2562,3,7,NULL,NULL
2563,3,3,NULL,NULL
2564,3,7,NULL,NULL
2565,3,7,NULL,NULL
2566,3,7,NULL,NULL
2567,3,7,NULL,NULL
2568,3,3,NULL,NULL
2569,3,7,NULL,NULL
2570,3,7,NULL,NULL
2571,3,7,NULL,NULL
2572,3,7,NULL,NULL
2573,3,3,NULL,NULL
2574,3,7,NULL,NULL
2575,3,7,NULL,NULL
2576,3,7,NULL,NULL
2577,3,7,NULL,NULL
2578,3,3,NULL,NULL
2579,3,7,NULL,NULL
2580,3,7,NULL,NULL
2581,3,7,NULL,NULL
2582,3,7,NULL,NULL
2583,3,3,NULL,NULL
2584,3,7,NULL,NULL
2585,3,7,NULL,NULL
2586,3,7,NULL,NULL
2587,3,7,NULL,NULL
2588,3,3,NULL,NULL
2589,3,7,NULL,NULL
2590,3,7,NULL,NULL
2591,3,7,NULL,NULL
2592,3,7,NULL,NULL
2593,3,3,NULL,NULL
2594,3,7,NULL,NULL
2595,3,7,NULL,NULL
2596,3,7,NULL,NULL
2597,3,7,NULL,NULL
2598,3,3,NULL,NULL
2599,3,7,NULL,NULL
2600,3,7,NULL,NULL
2601,3,7,NULL,NULL
2602,3,7,NULL,NULL
2603,3,3,NULL,NULL
2604,3,7,NULL,NULL
2605,3,7,NULL,NULL
2606,3,7,NULL,NULL
2607,3,7,NULL,NULL
2608,3,7,NULL,NULL
2609,3,7,NULL,NULL
2610,3,7,NULL,NULL
2611,3,7,NULL,NULL
2612,3,7,NULL,NULL
2613,3,7,NULL,NULL
2614,3,7,NULL,NULL
2615,3,7,NULL,NULL
2616,3,7,NULL,NULL
2617,3,7,NULL,NULL
2618,3,7,NULL,NULL
2619,3,3,NULL,NULL
2620,3,3,NULL,NULL
2621,3,7,NULL,NULL
2622,3,7,NULL,NULL
2623,3,7,NULL,NULL
2624,3,7,NULL,NULL
2625,3,7,NULL,NULL
2626,3,7,NULL,NULL
2627,3,7,NULL,NULL
2628,3,7,NULL,NULL
2629,3,7,NULL,NULL
2630,3,7,NULL,NULL
2631,3,7,NULL,NULL
2632,3,7,NULL,NULL
2633,3,7,NULL,NULL
2634,3,7,NULL,NULL
2635,3,3,NULL,NULL
2636,3,7,NULL,NULL
2637,3,7,NULL,NULL
2638,3,7,NULL,NULL
2639,3,7,NULL,NULL
2640,3,7,NULL,NULL
2641,3,7,NULL,NULL
2642,3,7,NULL,NULL
2643,3,7,NULL,NULL
2644,3,7,NULL,NULL
2645,3,7,NULL,NULL
2646,3,7,NULL,NULL
2647,3,7,NULL,NULL
2648,3,7,NULL,NULL
2649,3,7,NULL,NULL
2650,3,7,NULL,NULL
2651,3,3,NULL,NULL
2652,3,7,NULL,NULL
2653,3,7,NULL,NULL
2654,3,7,NULL,NULL
2655,3,7,NULL,NULL
2656,3,7,NULL,NULL
2657,3,7,NULL,NULL
2658,3,7,NULL,NULL
2659,3,7,NULL,NULL
2660,3,7,NULL,NULL
2661,3,7,NULL,NULL
2662,3,7,NULL,NULL
2663,3,7,NULL,NULL
2664,3,7,NULL,NULL
2665,3,7,NULL,NULL
2666,3,7,NULL,NULL
2667,3,7,NULL,NULL
2668,3,7,NULL,NULL
2669,3,7,NULL,NULL
2670,3,7,NULL,NULL
2671,3,3,NULL,NULL
2672,3,7,NULL,NULL
2673,3,7,NULL,NULL
2674,3,7,NULL,NULL
2675,3,7,NULL,NULL
2676,3,7,NULL,NULL
2677,3,7,NULL,NULL
2678,3,7,NULL,NULL
2679,3,7,NULL,NULL
2680,3,7,NULL,NULL
2681,3,7,NULL,NULL
2682,3,7,NULL,NULL
2683,3,7,NULL,NULL
2684,3,7,NULL,NULL
2685,3,7,NULL,NULL
2686,3,3,NULL,NULL
2687,3,3,NULL,NULL
2688,3,3,NULL,NULL
2689,3,7,NULL,NULL
2690,3,7,NULL,NULL
2691,3,3,NULL,NULL
2692,3,7,NULL,NULL
2693,3,7,NULL,NULL
2694,3,7,NULL,NULL
2695,3,7,NULL,NULL
2696,3,3,NULL,NULL
2697,3,3,NULL,NULL
2698,3,3,NULL,NULL
2699,3,7,NULL,NULL
2700,3,3,NULL,NULL
2701,3,3,NULL,NULL
2702,3,3,NULL,NULL
2703,3,3,NULL,NULL
2704,3,3,NULL,NULL
2705,3,7,NULL,NULL
2706,3,7,NULL,NULL
2707,3,7,NULL,NULL
2708,3,7,NULL,NULL
2709,3,3,NULL,NULL
2710,3,7,NULL,NULL
2711,3,3,NULL,NULL
2712,3,3,NULL,NULL
2713,3,3,NULL,NULL
2714,3,7,NULL,NULL
2715,3,7,NULL,NULL
2716,3,7,NULL,NULL
2717,3,7,NULL,NULL
2718,3,7,NULL,NULL
2719,3,7,NULL,NULL
2720,3,7,NULL,NULL
2721,3,7,NULL,NULL
2722,3,7,NULL,NULL
2723,3,7,NULL,NULL
2724,3,7,NULL,NULL
2725,3,3,NULL,NULL
2726,3,3,NULL,NULL
2727,3,3,NULL,NULL
2728,3,3,NULL,NULL
2729,3,3,NULL,NULL
2730,3,7,NULL,NULL
2731,3,7,NULL,NULL
2732,3,3,NULL,NULL
2733,3,7,NULL,NULL
2734,3,7,NULL,NULL
2735,3,7,NULL,NULL
2736,3,7,NULL,NULL
2737,3,7,NULL,NULL
2738,3,3,NULL,NULL
2739,3,3,NULL,NULL
2740,3,3,NULL,NULL
2741,3,7,NULL,NULL
2742,3,7,NULL,NULL
2743,3,7,NULL,NULL
2744,3,7,NULL,NULL
2745,3,7,NULL,NULL
2746,3,7,NULL,NULL
2747,3,7,NULL,NULL
2748,3,7,NULL,NULL
2749,3,7,NULL,NULL
2750,3,7,NULL,NULL
2751,3,7,NULL,NULL
2752,3,7,NULL,NULL
2753,3,7,NULL,NULL
2754,3,7,NULL,NULL
2755,3,3,NULL,NULL
2756,3,3,NULL,NULL
2757,3,3,NULL,NULL
2758,3,3,NULL,NULL
2759,3,3,NULL,NULL
2760,3,7,NULL,NULL
2761,3,7,NULL,NULL
2762,3,3,NULL,NULL
2763,3,3,NULL,NULL
2764,3,3,NULL,NULL
2765,3,7,NULL,NULL
2766,3,7,NULL,NULL
2767,3,7,NULL,NULL
2768,3,7,NULL,NULL
2769,3,7,NULL,NULL
2770,3,7,NULL,NULL
2771,3,7,NULL,NULL
2772,3,7,NULL,NULL
2773,3,7,NULL,NULL
2774,3,7,NULL,NULL
2775,3,3,NULL,NULL
2776,3,3,NULL,NULL
2777,3,7,NULL,NULL
2778,3,7,NULL,NULL
2779,3,7,NULL,NULL
2780,3,7,NULL,NULL
2781,3,7,NULL,NULL
2782,3,7,NULL,NULL
2783,3,7,NULL,NULL
2784,3,7,NULL,NULL
2785,3,7,NULL,NULL
2786,3,7,NULL,NULL
2787,3,7,NULL,NULL
2788,3,7,NULL,NULL
2789,3,7,NULL,NULL
2790,3,7,NULL,NULL
2791,3,7,NULL,NULL
2792,3,7,NULL,NULL
2793,3,7,NULL,NULL
2794,3,7,NULL,NULL
2795,3,7,NULL,NULL
2796,3,7,NULL,NULL
2797,3,7,NULL,NULL
2798,3,3,NULL,NULL
2799,3,7,NULL,NULL
2800,3,3,NULL,NULL
2801,3,3,NULL,NULL
2802,3,3,NULL,NULL
2803,3,3,NULL,NULL
2804,3,3,NULL,NULL
2805,3,7,NULL,NULL
2806,3,7,NULL,NULL
2807,3,7,NULL,NULL
2808,3,7,NULL,NULL
2809,3,7,NULL,NULL
2810,3,7,NULL,NULL
2811,3,3,NULL,NULL
2812,3,7,NULL,NULL
2813,3,7,NULL,NULL
2814,3,7,NULL,NULL
2815,3,7,NULL,NULL
2816,3,7,NULL,NULL
2817,3,7,NULL,NULL
2818,3,7,NULL,NULL
2819,3,7,NULL,NULL
2820,3,7,NULL,NULL
2821,3,7,NULL,NULL
2822,3,7,NULL,NULL
2823,3,7,NULL,NULL
2824,3,7,NULL,NULL
2825,3,7,NULL,NULL
2826,3,7,NULL,NULL
2827,3,7,NULL,NULL
2828,3,7,NULL,NULL
2829,3,7,NULL,NULL
2830,3,7,NULL,NULL
2831,3,7,NULL,NULL
2832,3,7,NULL,NULL
2833,3,7,NULL,NULL
2834,3,7,NULL,NULL
2835,3,7,NULL,NULL
