id,history_id,detector_id,user_value,user_error,"fit"
7227,1284,31,1,0,NULL
7228,1284,31,1,0,NULL
7229,1284,31,1,0,NULL
7230,1284,31,1,0,NULL
7231,1285,31,1,0,NULL
7232,1285,31,1,0,NULL
7233,1285,31,1,0,NULL
7234,1285,31,1,0,NULL
7235,1285,31,1,0,NULL
7236,1286,31,1,0,NULL
7237,1286,31,1,0,NULL
7238,1286,31,1,0,NULL
7239,1286,31,1,0,NULL
7240,1286,31,1,0,NULL
7241,1287,31,1,0,NULL
7242,1287,31,1,0,NULL
7243,1287,31,1,0,NULL
7244,1287,31,1,0,NULL
7245,1287,31,1,0,NULL
7321,1303,31,1,0,NULL
7322,1303,31,1,0,NULL
7323,1303,31,1,0,NULL
7324,1303,31,1,0,NULL
7325,1303,31,1,0,NULL
7326,1304,31,1,0,NULL
7327,1304,31,1,0,NULL
7328,1304,31,1,0,NULL
7329,1304,31,1,0,NULL
7330,1304,31,1,0,NULL
7331,1305,31,1,0,NULL
7332,1305,31,1,0,NULL
7333,1305,31,1,0,NULL
7334,1305,31,1,0,NULL
7335,1305,31,1,0,NULL
7336,1306,31,1,0,NULL
7337,1306,31,1,0,NULL
7338,1306,31,1,0,NULL
7339,1306,31,1,0,NULL
7340,1306,31,1,0,NULL
7341,1307,31,1,0,NULL
7342,1307,31,1,0,NULL
7343,1307,31,1,0,NULL
7344,1307,31,1,0,NULL
7345,1307,31,1,0,NULL
7346,1308,31,1,0,NULL
7347,1308,31,1,0,NULL
7348,1308,31,1,0,NULL
7349,1308,31,1,0,NULL
7350,1308,31,1,0,NULL
7351,1309,31,1,0,NULL
7352,1309,31,1,0,NULL
7353,1309,31,1,0,NULL
7354,1309,31,1,0,NULL
7355,1309,31,1,0,NULL
7431,1325,31,1,0,NULL
7432,1325,31,1,0,NULL
7433,1325,31,1,0,NULL
7434,1325,31,1,0,NULL
7435,1325,31,1,0,NULL
7436,1326,31,1,0,NULL
7437,1326,31,1,0,NULL
7438,1326,31,1,0,NULL
7439,1326,31,1,0,NULL
7440,1326,31,1,0,NULL
7441,1327,31,1,0,NULL
7442,1327,31,1,0,NULL
7443,1327,31,1,0,NULL
7444,1327,31,1,0,NULL
7445,1327,31,1,0,NULL
7446,1328,31,1,0,NULL
7447,1328,31,1,0,NULL
7448,1328,31,1,0,NULL
7449,1328,31,1,0,NULL
7450,1328,31,1,0,NULL
7451,1329,31,1,0,NULL
7452,1329,31,1,0,NULL
7453,1329,31,1,0,NULL
7454,1329,31,1,0,NULL
7455,1329,31,1,0,NULL
7456,1330,31,1,0,NULL
7457,1330,31,1,0,NULL
7458,1330,31,1,0,NULL
7459,1330,31,1,0,NULL
7460,1330,31,1,0,NULL
7461,1331,31,1,0,NULL
7462,1331,31,1,0,NULL
7463,1331,31,1,0,NULL
7464,1331,31,1,0,NULL
7465,1331,31,1,0,NULL
7466,1332,31,1,0,NULL
7467,1332,31,1,0,NULL
7468,1332,31,1,0,NULL
7469,1332,31,1,0,NULL
7470,1332,31,1,0,NULL
7546,1348,31,1,0,NULL
7547,1348,31,1,0,NULL
7548,1348,31,1,0,NULL
7549,1348,31,1,0,NULL
7550,1348,31,1,0,NULL
7551,1349,31,1,0,NULL
7552,1349,31,1,0,NULL
7553,1349,31,1,0,NULL
7554,1349,31,1,0,NULL
7555,1349,31,1,0,NULL
7556,1350,31,1,0,NULL
7557,1350,31,1,0,NULL
7558,1350,31,1,0,NULL
7559,1350,31,1,0,NULL
7560,1350,31,1,0,NULL
7561,1351,31,1,0,NULL
7562,1351,31,1,0,NULL
7563,1351,31,1,0,NULL
7564,1351,31,1,0,NULL
7565,1351,31,1,0,NULL
7566,1352,31,1,0,NULL
7567,1352,31,1,0,NULL
7568,1352,31,1,0,NULL
7569,1352,31,1,0,NULL
7570,1352,31,1,0,NULL
7571,1353,31,1,0,NULL
7572,1353,31,1,0,NULL
7573,1353,31,1,0,NULL
7574,1353,31,1,0,NULL
7575,1353,31,1,0,NULL
7576,1354,31,1,0,NULL
7577,1354,31,1,0,NULL
7578,1354,31,1,0,NULL
7579,1354,31,1,0,NULL
7580,1354,31,1,0,NULL
7656,1370,31,1,0,NULL
7657,1370,31,1,0,NULL
7658,1370,31,1,0,NULL
7659,1370,31,1,0,NULL
7660,1370,31,1,0,NULL
7661,1371,31,1,0,NULL
7662,1371,31,1,0,NULL
7663,1371,31,1,0,NULL
7664,1371,31,1,0,NULL
7665,1371,31,1,0,NULL
7666,1372,31,1,0,NULL
7667,1372,31,1,0,NULL
7668,1372,31,1,0,NULL
7669,1372,31,1,0,NULL
7670,1372,31,1,0,NULL
7671,1373,31,1,0,NULL
7672,1373,31,1,0,NULL
7673,1373,31,1,0,NULL
7674,1373,31,1,0,NULL
7675,1373,31,1,0,NULL
7676,1374,31,1,0,NULL
7677,1374,31,1,0,NULL
7678,1374,31,1,0,NULL
7679,1374,31,1,0,NULL
7680,1374,31,1,0,NULL
7681,1375,31,1,0,NULL
7682,1375,31,1,0,NULL
7683,1375,31,1,0,NULL
7684,1375,31,1,0,NULL
7685,1375,31,1,0,NULL
7686,1376,31,1,0,NULL
7687,1376,31,1,0,NULL
7688,1376,31,1,0,NULL
7689,1376,31,1,0,NULL
7690,1376,31,1,0,NULL
7691,1377,31,1,0,NULL
7692,1377,31,1,0,NULL
7693,1377,31,1,0,NULL
7694,1377,31,1,0,NULL
7695,1377,31,1,0,NULL
7696,1378,31,1,0,NULL
7697,1378,31,1,0,NULL
7698,1378,31,1,0,NULL
7699,1378,31,1,0,NULL
7700,1378,31,1,0,NULL
7701,1379,31,1,0,NULL
7702,1379,31,1,0,NULL
7703,1379,31,1,0,NULL
7704,1379,31,1,0,NULL
7705,1379,31,1,0,NULL
7706,1380,31,1,0,NULL
7707,1380,31,1,0,NULL
7708,1380,31,1,0,NULL
7709,1380,31,1,0,NULL
7710,1380,31,1,0,NULL
7711,1381,31,1,0,NULL
7712,1381,31,1,0,NULL
7713,1381,31,1,0,NULL
7714,1381,31,1,0,NULL
7715,1381,31,1,0,NULL
7716,1382,31,1,0,NULL
7717,1382,31,1,0,NULL
7718,1382,31,1,0,NULL
7719,1382,31,1,0,NULL
7720,1382,31,1,0,NULL
7721,1383,31,1,0,NULL
7722,1383,31,1,0,NULL
7723,1383,31,1,0,NULL
7724,1383,31,1,0,NULL
7725,1383,31,1,0,NULL
7726,1384,31,1,0,NULL
7727,1384,31,1,0,NULL
7728,1384,31,1,0,NULL
7729,1384,31,1,0,NULL
7730,1384,31,1,0,NULL
7731,1385,31,1,0,NULL
7732,1385,31,1,0,NULL
7733,1385,31,1,0,NULL
7734,1385,31,1,0,NULL
7735,1385,31,1,0,NULL
7736,1386,31,1,0,NULL
7737,1386,31,1,0,NULL
7738,1386,31,1,0,NULL
7739,1386,31,1,0,NULL
7740,1386,31,1,0,NULL
7741,1387,31,1,0,NULL
7742,1387,31,1,0,NULL
7743,1387,31,1,0,NULL
7744,1387,31,1,0,NULL
7745,1387,31,1,0,NULL
7746,1388,31,1,0,NULL
7747,1388,31,1,0,NULL
7748,1388,31,1,0,NULL
7749,1388,31,1,0,NULL
7750,1388,31,1,0,NULL
7751,1389,31,1,0,NULL
7752,1389,31,1,0,NULL
7753,1389,31,1,0,NULL
7754,1389,31,1,0,NULL
7755,1389,31,1,0,NULL
7756,1390,31,1,0,NULL
7757,1390,31,1,0,NULL
7758,1390,31,1,0,NULL
7759,1390,31,1,0,NULL
7760,1390,31,1,0,NULL
7761,1391,31,1,0,NULL
7762,1391,31,1,0,NULL
7763,1391,31,1,0,NULL
7764,1391,31,1,0,NULL
7765,1391,31,1,0,NULL
7766,1392,31,1,0,NULL
7767,1392,31,1,0,NULL
7768,1392,31,1,0,NULL
7769,1392,31,1,0,NULL
7770,1392,31,1,0,NULL
7771,1393,31,1,0,NULL
7772,1393,31,1,0,NULL
7773,1393,31,1,0,NULL
7774,1393,31,1,0,NULL
7775,1393,31,1,0,NULL
7776,1394,31,1,0,NULL
7777,1394,31,1,0,NULL
7778,1394,31,1,0,NULL
7779,1394,31,1,0,NULL
7780,1394,31,1,0,NULL
7781,1395,31,1,0,NULL
7782,1395,31,1,0,NULL
7783,1395,31,1,0,NULL
7784,1395,31,1,0,NULL
7785,1395,31,1,0,NULL
7786,1396,31,1,0,NULL
7787,1396,31,1,0,NULL
7788,1396,31,1,0,NULL
7789,1396,31,1,0,NULL
7790,1396,31,1,0,NULL
7791,1397,31,1,0,NULL
7792,1397,31,1,0,NULL
7793,1397,31,1,0,NULL
7794,1397,31,1,0,NULL
7795,1397,31,1,0,NULL
7796,1398,31,1,0,NULL
7797,1398,31,1,0,NULL
7798,1398,31,1,0,NULL
7799,1398,31,1,0,NULL
7800,1398,31,1,0,NULL
7801,1399,31,1,0,NULL
7802,1399,31,1,0,NULL
7803,1399,31,1,0,NULL
7804,1399,31,1,0,NULL
7805,1399,31,1,0,NULL
7806,1400,31,1,0,NULL
7807,1400,31,1,0,NULL
7808,1400,31,1,0,NULL
7809,1400,31,1,0,NULL
7810,1400,31,1,0,NULL
7811,1401,31,1,0,NULL
7812,1401,31,1,0,NULL
7813,1401,31,1,0,NULL
7814,1401,31,1,0,NULL
7815,1401,31,1,0,NULL
7816,1402,31,1,0,NULL
7817,1402,31,1,0,NULL
7818,1402,31,1,0,NULL
7819,1402,31,1,0,NULL
7820,1402,31,1,0,NULL
7821,1403,31,1,0,NULL
7822,1403,31,1,0,NULL
7823,1403,31,1,0,NULL
7824,1403,31,1,0,NULL
7825,1403,31,1,0,NULL
7826,1404,31,1,0,NULL
7827,1404,31,1,0,NULL
7828,1404,31,1,0,NULL
7829,1404,31,1,0,NULL
7830,1404,31,1,0,NULL
7831,1405,31,1,0,NULL
7832,1405,31,1,0,NULL
7833,1405,31,1,0,NULL
7834,1405,31,1,0,NULL
7835,1405,31,1,0,NULL
7836,1406,31,1,0,NULL
7837,1406,31,1,0,NULL
7838,1406,31,1,0,NULL
7839,1406,31,1,0,NULL
7840,1406,31,1,0,NULL
7841,1407,31,1,0,NULL
7842,1407,31,1,0,NULL
7843,1407,31,1,0,NULL
7844,1407,31,1,0,NULL
7845,1407,31,1,0,NULL
7846,1408,31,1,0,NULL
7847,1408,31,1,0,NULL
7848,1408,31,1,0,NULL
7849,1408,31,1,0,NULL
7850,1408,31,1,0,NULL
7851,1409,31,1,0,NULL
7852,1409,31,1,0,NULL
7853,1409,31,1,0,NULL
7854,1409,31,1,0,NULL
7855,1409,31,1,0,NULL
7856,1410,31,1,0,NULL
7857,1410,31,1,0,NULL
7858,1410,31,1,0,NULL
7859,1410,31,1,0,NULL
7860,1410,31,1,0,NULL
7861,1411,31,1,0,NULL
7862,1411,31,1,0,NULL
7863,1411,31,1,0,NULL
7864,1411,31,1,0,NULL
7865,1411,31,1,0,NULL
7866,1412,31,1,0,NULL
7867,1412,31,1,0,NULL
7868,1412,31,1,0,NULL
7869,1412,31,1,0,NULL
7870,1412,31,1,0,NULL
7871,1413,31,1,0,NULL
7872,1413,31,1,0,NULL
7873,1413,31,1,0,NULL
7874,1413,31,1,0,NULL
7875,1413,31,1,0,NULL
7876,1414,31,1,0,NULL
7877,1414,31,1,0,NULL
7878,1414,31,1,0,NULL
7879,1414,31,1,0,NULL
7880,1414,31,1,0,NULL
7881,1415,31,1,0,NULL
7882,1415,31,1,0,NULL
7883,1415,31,1,0,NULL
7884,1415,31,1,0,NULL
7885,1415,31,1,0,NULL
7886,1416,31,1,0,NULL
7887,1416,31,1,0,NULL
7888,1416,31,1,0,NULL
7889,1416,31,1,0,NULL
7890,1416,31,1,0,NULL
7891,1417,31,1,0,NULL
7892,1417,31,1,0,NULL
7893,1417,31,1,0,NULL
7894,1417,31,1,0,NULL
7895,1417,31,1,0,NULL
7896,1418,31,1,0,NULL
7897,1418,31,1,0,NULL
7898,1418,31,1,0,NULL
7899,1418,31,1,0,NULL
7900,1418,31,1,0,NULL
7901,1419,31,1,0,NULL
7902,1419,31,1,0,NULL
7903,1419,31,1,0,NULL
7904,1419,31,1,0,NULL
7905,1419,31,1,0,NULL
7906,1420,31,1,0,NULL
7907,1420,31,1,0,NULL
7908,1420,31,1,0,NULL
7909,1420,31,1,0,NULL
7910,1420,31,1,0,NULL
7911,1421,31,1,0,NULL
7912,1421,31,1,0,NULL
7913,1421,31,1,0,NULL
7914,1421,31,1,0,NULL
7915,1421,31,1,0,NULL
7916,1422,31,1,0,NULL
7917,1422,31,1,0,NULL
7918,1422,31,1,0,NULL
7919,1422,31,1,0,NULL
7920,1422,31,1,0,NULL
7921,1423,31,1,0,NULL
7922,1423,31,1,0,NULL
7923,1423,31,1,0,NULL
7924,1423,31,1,0,NULL
7925,1423,31,1,0,NULL
7926,1424,31,1,0,NULL
7927,1424,31,1,0,NULL
7928,1424,31,1,0,NULL
7929,1424,31,1,0,NULL
7930,1424,31,1,0,NULL
7931,1425,31,1,0,NULL
7932,1425,31,1,0,NULL
7933,1425,31,1,0,NULL
7934,1425,31,1,0,NULL
7935,1425,31,1,0,NULL
7936,1426,31,1,0,NULL
7937,1426,31,1,0,NULL
7938,1426,31,1,0,NULL
7939,1426,31,1,0,NULL
7940,1426,31,1,0,NULL
7941,1427,31,1,0,NULL
7942,1427,31,1,0,NULL
7943,1427,31,1,0,NULL
7944,1427,31,1,0,NULL
7945,1427,31,1,0,NULL
7946,1428,31,1,0,NULL
7947,1428,31,1,0,NULL
7948,1428,31,1,0,NULL
7949,1428,31,1,0,NULL
7950,1428,31,1,0,NULL
7951,1429,31,1,0,NULL
7952,1429,31,1,0,NULL
7953,1429,31,1,0,NULL
7954,1429,31,1,0,NULL
7955,1429,31,1,0,NULL
7956,1430,31,1,0,NULL
7957,1430,31,1,0,NULL
7958,1430,31,1,0,NULL
7959,1430,31,1,0,NULL
7960,1430,31,1,0,NULL
7961,1431,31,1,0,NULL
7962,1431,31,1,0,NULL
7963,1431,31,1,0,NULL
7964,1431,31,1,0,NULL
7965,1431,31,1,0,NULL
7966,1432,31,1,0,NULL
7967,1432,31,1,0,NULL
7968,1432,31,1,0,NULL
7969,1432,31,1,0,NULL
7970,1432,31,1,0,NULL
7971,1433,31,1,0,NULL
7972,1433,31,1,0,NULL
7973,1433,31,1,0,NULL
7974,1433,31,1,0,NULL
7975,1433,31,1,0,NULL
7976,1434,31,1,0,NULL
7977,1434,31,1,0,NULL
7978,1434,31,1,0,NULL
7979,1434,31,1,0,NULL
7980,1434,31,1,0,NULL
7981,1435,31,1,0,NULL
7982,1435,31,1,0,NULL
7983,1435,31,1,0,NULL
7984,1435,31,1,0,NULL
7985,1435,31,1,0,NULL
7986,1436,31,1,0,NULL
7987,1436,31,1,0,NULL
7988,1436,31,1,0,NULL
7989,1436,31,1,0,NULL
7990,1436,31,1,0,NULL
7991,1437,31,1,0,NULL
7992,1437,31,1,0,NULL
7993,1437,31,1,0,NULL
7994,1437,31,1,0,NULL
7995,1437,31,1,0,NULL
7996,1438,31,1,0,NULL
7997,1438,31,1,0,NULL
7998,1438,31,1,0,NULL
7999,1438,31,1,0,NULL
8000,1438,31,1,0,NULL
8001,1439,31,1,0,NULL
8002,1439,31,1,0,NULL
8003,1439,31,1,0,NULL
8004,1439,31,1,0,NULL
8005,1439,31,1,0,NULL
8006,1440,31,1,0,NULL
8007,1440,31,1,0,NULL
8008,1440,31,1,0,NULL
8009,1440,31,1,0,NULL
8010,1440,31,1,0,NULL
8011,1441,31,1,0,NULL
8012,1441,31,1,0,NULL
8013,1441,31,1,0,NULL
8014,1441,31,1,0,NULL
8015,1441,31,1,0,NULL
8016,1442,31,1,0,NULL
8017,1442,31,1,0,NULL
8018,1442,31,1,0,NULL
8019,1442,31,1,0,NULL
8020,1442,32,246.17599487304688,0.3570449948310852,NULL
8021,1443,31,1,0,NULL
8022,1443,31,1,0,NULL
8023,1443,31,1,0,NULL
8024,1443,31,1,0,NULL
8025,1443,31,1,0,NULL
8026,1444,31,1,0,NULL
8027,1444,31,1,0,NULL
8028,1444,31,1,0,NULL
8029,1444,31,1,0,NULL
8030,1444,31,1,0,NULL
8031,1445,31,1,0,NULL
8032,1445,31,1,0,NULL
8033,1445,31,1,0,NULL
8034,1445,31,1,0,NULL
8035,1445,31,1,0,NULL
8036,1446,31,1,0,NULL
8037,1446,31,1,0,NULL
8038,1446,31,1,0,NULL
8039,1446,31,1,0,NULL
8040,1446,31,1,0,NULL
8041,1447,31,1,0,NULL
8042,1447,31,1,0,NULL
8043,1447,31,1,0,NULL
8044,1447,31,1,0,NULL
8045,1447,31,1,0,NULL
8046,1448,31,1,0,NULL
8047,1448,31,1,0,NULL
8048,1448,31,1,0,NULL
8049,1448,31,1,0,NULL
8050,1448,32,247.73899841308594,0.3680349886417389,NULL
8051,1449,31,1,0,NULL
8052,1449,31,1,0,NULL
8053,1449,31,1,0,NULL
8054,1449,31,1,0,NULL
8055,1449,31,1,0,NULL
8056,1450,31,1,0,NULL
8057,1450,31,1,0,NULL
8058,1450,31,1,0,NULL
8059,1450,31,1,0,NULL
8060,1450,31,1,0,NULL
8061,1451,31,1,0,NULL
8062,1451,31,1,0,NULL
8063,1451,31,1,0,NULL
8064,1451,31,1,0,NULL
8065,1451,31,1,0,NULL
8066,1452,31,1,0,NULL
8067,1452,31,1,0,NULL
8068,1452,31,1,0,NULL
8069,1452,31,1,0,NULL
8070,1452,31,1,0,NULL
8071,1453,31,1,0,NULL
8072,1453,31,1,0,NULL
8073,1453,31,1,0,NULL
8074,1453,31,1,0,NULL
8075,1453,31,1,0,NULL
8076,1454,31,1,0,NULL
8077,1454,31,1,0,NULL
8078,1454,31,1,0,NULL
8079,1454,31,1,0,NULL
8080,1454,31,1,0,NULL
8081,1455,31,1,0,NULL
8082,1455,31,1,0,NULL
8083,1455,31,1,0,NULL
8084,1455,31,1,0,NULL
8085,1455,31,1,0,NULL
8086,1456,31,1,0,NULL
8087,1456,31,1,0,NULL
8088,1456,31,1,0,NULL
8089,1456,31,1,0,NULL
8090,1456,31,1,0,NULL
8091,1457,31,1,0,NULL
8092,1457,31,1,0,NULL
8093,1457,31,1,0,NULL
8094,1457,31,1,0,NULL
8095,1457,31,1,0,NULL
8096,1458,31,1,0,NULL
8097,1458,31,1,0,NULL
8098,1458,31,1,0,NULL
8099,1458,31,1,0,NULL
8100,1458,31,1,0,NULL
8101,1459,31,1,0,NULL
8102,1459,31,1,0,NULL
8103,1459,31,1,0,NULL
8104,1459,31,1,0,NULL
8105,1459,31,1,0,NULL
8106,1460,31,1,0,NULL
8107,1460,31,1,0,NULL
8108,1460,31,1,0,NULL
8109,1460,31,1,0,NULL
8110,1460,31,1,0,NULL
8111,1461,31,1,0,NULL
8112,1461,31,1,0,NULL
8113,1461,31,1,0,NULL
8114,1461,31,1,0,NULL
8115,1461,31,1,0,NULL
8116,1462,31,1,0,NULL
8117,1462,31,1,0,NULL
8118,1462,31,1,0,NULL
8119,1462,31,1,0,NULL
8120,1462,31,1,0,NULL
8121,1463,31,1,0,NULL
8122,1463,31,1,0,NULL
8123,1463,31,1,0,NULL
8124,1463,31,1,0,NULL
8125,1463,31,1,0,NULL
8126,1464,31,1,0,NULL
8127,1464,31,1,0,NULL
8128,1464,31,1,0,NULL
8129,1464,31,1,0,NULL
8130,1464,31,1,0,NULL
8131,1465,31,1,0,NULL
8132,1465,31,1,0,NULL
8133,1465,31,1,0,NULL
8134,1465,31,1,0,NULL
8135,1465,32,245.9409942626953,0.46306198835372925,NULL
8136,1466,31,1,0,NULL
8137,1466,31,1,0,NULL
8138,1466,31,1,0,NULL
8139,1466,31,1,0,NULL
8140,1466,31,1,0,NULL
8141,1467,31,1,0,NULL
8142,1467,31,1,0,NULL
8143,1467,31,1,0,NULL
8144,1467,31,1,0,NULL
8145,1467,31,1,0,NULL
8146,1468,31,1,0,NULL
8147,1468,31,1,0,NULL
8148,1468,31,1,0,NULL
8149,1468,31,1,0,NULL
8150,1468,31,1,0,NULL
8151,1469,31,1,0,NULL
8152,1469,31,1,0,NULL
8153,1469,31,1,0,NULL
8154,1469,31,1,0,NULL
8155,1469,31,1,0,NULL
8156,1470,31,1,0,NULL
8157,1470,31,1,0,NULL
8158,1470,31,1,0,NULL
8159,1470,31,1,0,NULL
8160,1470,31,1,0,NULL
8161,1471,31,1,0,NULL
8162,1471,31,1,0,NULL
8163,1471,31,1,0,NULL
8164,1471,31,1,0,NULL
8165,1471,31,1,0,NULL
8166,1472,31,1,0,NULL
8167,1472,31,1,0,NULL
8168,1472,31,1,0,NULL
8169,1472,31,1,0,NULL
8170,1472,31,1,0,NULL
8171,1473,31,1,0,NULL
8172,1473,31,1,0,NULL
8173,1473,31,1,0,NULL
8174,1473,31,1,0,NULL
8175,1473,31,1,0,NULL
8176,1474,31,1,0,NULL
8177,1474,31,1,0,NULL
8178,1474,31,1,0,NULL
8179,1474,31,1,0,NULL
8180,1474,31,1,0,NULL
8181,1475,31,1,0,NULL
8182,1475,31,1,0,NULL
8183,1475,31,1,0,NULL
8184,1475,31,1,0,NULL
8185,1475,31,1,0,NULL
8186,1476,31,1,0,NULL
8187,1476,31,1,0,NULL
8188,1476,31,1,0,NULL
8189,1476,31,1,0,NULL
8190,1476,31,1,0,NULL
8191,1477,31,1,0,NULL
8192,1477,31,1,0,NULL
8193,1477,31,1,0,NULL
8194,1477,31,1,0,NULL
8195,1477,31,1,0,NULL
8196,1478,31,1,0,NULL
8197,1478,31,1,0,NULL
8198,1478,31,1,0,NULL
8199,1478,31,1,0,NULL
8200,1478,31,1,0,NULL
8201,1479,31,1,0,NULL
8202,1479,31,1,0,NULL
8203,1479,31,1,0,NULL
8204,1479,31,1,0,NULL
8205,1479,31,1,0,NULL
8206,1480,31,1,0,NULL
8207,1480,31,1,0,NULL
8208,1480,31,1,0,NULL
8209,1480,31,1,0,NULL
8210,1480,31,1,0,NULL
8211,1481,31,1,0,NULL
8212,1481,31,1,0,NULL
8213,1481,31,1,0,NULL
8214,1481,31,1,0,NULL
8215,1481,31,1,0,NULL
8216,1482,31,1,0,NULL
8217,1482,31,1,0,NULL
8218,1482,31,1,0,NULL
8219,1482,31,1,0,NULL
8220,1482,31,1,0,NULL
8221,1483,31,1,0,NULL
8222,1483,31,1,0,NULL
8223,1483,31,1,0,NULL
8224,1483,31,1,0,NULL
8225,1483,31,1,0,NULL
8226,1484,31,1,0,NULL
8227,1484,31,1,0,NULL
8228,1484,31,1,0,NULL
8229,1484,31,1,0,NULL
8230,1484,31,1,0,NULL
8231,1485,31,1,0,NULL
8232,1485,31,1,0,NULL
8233,1485,31,1,0,NULL
8234,1485,31,1,0,NULL
8235,1485,31,1,0,NULL
8236,1486,31,1,0,NULL
8237,1486,31,1,0,NULL
8238,1486,31,1,0,NULL
8239,1486,31,1,0,NULL
8240,1486,31,1,0,NULL
8241,1487,31,1,0,NULL
8242,1487,31,1,0,NULL
8243,1487,31,1,0,NULL
8244,1487,31,1,0,NULL
8245,1487,31,1,0,NULL
8246,1488,31,1,0,NULL
8247,1488,31,1,0,NULL
8248,1488,31,1,0,NULL
8249,1488,31,1,0,NULL
8250,1488,31,1,0,NULL
8251,1489,31,1,0,NULL
8252,1489,31,1,0,NULL
8253,1489,31,1,0,NULL
8254,1489,31,1,0,NULL
8255,1489,31,1,0,NULL
8256,1490,31,1,0,NULL
8257,1490,31,1,0,NULL
8258,1490,31,1,0,NULL
8259,1490,31,1,0,NULL
8260,1490,31,1,0,NULL
8261,1491,31,1,0,NULL
8262,1491,31,1,0,NULL
8263,1491,31,1,0,NULL
8264,1491,31,1,0,NULL
8265,1491,32,247.08700561523438,0.41509100794792175,NULL
8266,1492,31,1,0,NULL
8267,1492,31,1,0,NULL
8268,1492,31,1,0,NULL
8269,1492,31,1,0,NULL
8270,1492,31,1,0,NULL
8271,1493,31,1,0,NULL
8272,1493,31,1,0,NULL
8273,1493,31,1,0,NULL
8274,1493,31,1,0,NULL
8275,1493,31,1,0,NULL
8276,1494,31,1,0,NULL
8277,1494,31,1,0,NULL
8278,1494,31,1,0,NULL
8279,1494,31,1,0,NULL
8280,1494,31,1,0,NULL
8281,1495,31,1,0,NULL
8282,1495,31,1,0,NULL
8283,1495,31,1,0,NULL
8284,1495,31,1,0,NULL
8285,1495,31,1,0,NULL
8286,1496,31,1,0,NULL
8287,1496,31,1,0,NULL
8288,1496,31,1,0,NULL
8289,1496,31,1,0,NULL
8290,1496,31,1,0,NULL
8291,1497,31,1,0,NULL
8292,1497,31,1,0,NULL
8293,1497,31,1,0,NULL
8294,1497,31,1,0,NULL
8295,1497,31,1,0,NULL
8296,1498,31,1,0,NULL
8297,1498,31,1,0,NULL
8298,1498,31,1,0,NULL
8299,1498,31,1,0,NULL
8300,1498,31,1,0,NULL
8301,1499,31,1,0,NULL
8302,1499,31,1,0,NULL
8303,1499,31,1,0,NULL
8304,1499,31,1,0,NULL
8305,1499,31,1,0,NULL
8306,1500,31,1,0,NULL
8307,1500,31,1,0,NULL
8308,1500,31,1,0,NULL
8309,1500,31,1,0,NULL
8310,1500,31,1,0,NULL
8311,1501,31,1,0,NULL
8312,1501,31,1,0,NULL
8313,1501,31,1,0,NULL
8314,1501,31,1,0,NULL
8315,1501,31,1,0,NULL
8316,1502,31,1,0,NULL
8317,1502,31,1,0,NULL
8318,1502,31,1,0,NULL
8319,1502,31,1,0,NULL
8320,1502,31,1,0,NULL
8321,1503,31,1,0,NULL
8322,1503,31,1,0,NULL
8323,1503,31,1,0,NULL
8324,1503,31,1,0,NULL
8325,1503,31,1,0,NULL
8326,1504,31,1,0,NULL
8327,1504,31,1,0,NULL
8328,1504,31,1,0,NULL
8329,1504,31,1,0,NULL
8330,1504,31,1,0,NULL
8331,1505,31,1,0,NULL
8332,1505,31,1,0,NULL
8333,1505,31,1,0,NULL
8334,1505,31,1,0,NULL
8335,1505,31,1,0,NULL
8336,1506,31,1,0,NULL
8337,1506,31,1,0,NULL
8338,1506,31,1,0,NULL
8339,1506,31,1,0,NULL
8340,1506,31,1,0,NULL
8341,1507,31,1,0,NULL
8342,1507,31,1,0,NULL
8343,1507,31,1,0,NULL
8344,1507,31,1,0,NULL
8345,1507,31,1,0,NULL
8346,1508,31,1,0,NULL
8347,1508,31,1,0,NULL
8348,1508,31,1,0,NULL
8349,1508,31,1,0,NULL
8350,1508,31,1,0,NULL
8351,1509,31,1,0,NULL
8352,1509,31,1,0,NULL
8353,1509,31,1,0,NULL
8354,1509,31,1,0,NULL
8355,1509,31,1,0,NULL
8356,1510,31,1,0,NULL
8357,1510,31,1,0,NULL
8358,1510,31,1,0,NULL
8359,1510,31,1,0,NULL
8360,1510,31,1,0,NULL
8361,1511,31,1,0,NULL
8362,1511,31,1,0,NULL
8363,1511,31,1,0,NULL
8364,1511,31,1,0,NULL
8365,1511,31,1,0,NULL
8366,1512,31,1,0,NULL
8367,1512,31,1,0,NULL
8368,1512,31,1,0,NULL
8369,1512,31,1,0,NULL
8370,1512,31,1,0,NULL
8371,1513,31,1,0,NULL
8372,1513,31,1,0,NULL
8373,1513,31,1,0,NULL
8374,1513,31,1,0,NULL
8375,1513,31,1,0,NULL
8376,1514,31,1,0,NULL
8377,1514,31,1,0,NULL
8378,1514,31,1,0,NULL
8379,1514,31,1,0,NULL
8380,1514,31,1,0,NULL
8381,1515,31,1,0,NULL
8382,1515,31,1,0,NULL
8383,1515,31,1,0,NULL
8384,1515,31,1,0,NULL
8385,1515,31,1,0,NULL
8386,1516,31,1,0,NULL
8387,1516,31,1,0,NULL
8388,1516,31,1,0,NULL
8389,1516,31,1,0,NULL
8390,1516,31,1,0,NULL
8391,1517,31,1,0,NULL
8392,1517,31,1,0,NULL
8393,1517,31,1,0,NULL
8394,1517,31,1,0,NULL
8395,1517,31,1,0,NULL
8396,1518,31,1,0,NULL
