id,intercalibration_id,ic_analysis_id
3295,27162,4895
3296,27162,4904
3297,27162,4913
3298,27162,4922
3299,27162,4931
3300,27162,4936
3301,27162,4937
3302,27162,4939
3303,27162,4941
3304,27163,4682
3305,27163,4697
3306,27163,4711
3307,27163,4719
3308,27163,4735
3309,27163,4749
3310,27163,4760
3311,27163,4791
3312,27163,4816
3313,27163,4825
3314,27163,4832
3315,27163,4850
3316,27163,4859
3317,27163,4868
3318,27163,4877
3319,27163,4886
3320,27163,4895
3321,27163,4904
3322,27163,4913
3323,27163,4922
3324,27163,4931
3325,27163,4936
3326,27163,4937
3327,27163,4939
3328,27163,4941
3329,27164,4682
3330,27164,4697
3331,27164,4711
3332,27164,4719
3333,27164,4735
3334,27164,4749
3335,27164,4760
3336,27164,4791
3337,27164,4816
3338,27164,4825
3339,27164,4832
3340,27164,4850
3341,27164,4859
3342,27164,4868
3343,27164,4877
3344,27164,4886
3345,27164,4895
3346,27164,4904
3347,27164,4913
3348,27164,4922
3349,27164,4931
3350,27164,4936
3351,27164,4937
3352,27164,4939
3353,27164,4941
3354,27165,4682
3355,27165,4697
3356,27165,4711
3357,27165,4719
3358,27165,4735
3359,27165,4749
3360,27165,4760
3361,27165,4791
3362,27165,4816
3363,27165,4825
3364,27165,4832
3365,27165,4850
3366,27165,4859
3367,27165,4868
3368,27165,4877
3369,27165,4886
3370,27165,4895
3371,27165,4904
3372,27165,4913
3373,27165,4922
3374,27165,4931
3375,27165,4936
3376,27165,4937
3377,27165,4939
3378,27165,4941
3379,27166,4682
3380,27166,4697
3381,27166,4711
3382,27166,4719
3383,27166,4735
3384,27166,4749
3385,27166,4760
3386,27166,4791
3387,27166,4816
3388,27166,4825
3389,27166,4832
3390,27166,4850
3391,27166,4859
3392,27166,4868
3393,27166,4877
3394,27166,4886
3395,27166,4895
3396,27166,4904
3397,27166,4913
3398,27166,4922
3399,27166,4931
3400,27166,4936
3401,27166,4937
3402,27166,4939
3403,27166,4941
3404,27167,4682
3405,27167,4697
3406,27167,4711
3407,27167,4719
3408,27167,4735
3409,27167,4749
3410,27167,4760
3411,27167,4791
3412,27167,4816
3413,27167,4825
3414,27167,4832
3415,27167,4850
3416,27167,4859
3417,27167,4868
3418,27167,4877
3419,27167,4886
3420,27167,4895
3421,27167,4904
3422,27167,4913
3423,27167,4922
3424,27167,4931
3425,27167,4936
3426,27167,4937
3427,27167,4939
3428,27167,4941
3429,27168,4682
3430,27168,4697
3431,27168,4711
3432,27168,4719
3433,27168,4735
3434,27168,4749
3435,27168,4760
3436,27168,4791
3437,27168,4816
3438,27168,4825
3439,27168,4832
3440,27168,4850
3441,27168,4859
3442,27168,4868
3443,27168,4877
3444,27168,4886
3445,27168,4895
3446,27168,4904
3447,27168,4913
3448,27168,4922
3449,27168,4931
3450,27168,4936
3451,27168,4937
3452,27168,4939
3453,27168,4941
3454,27169,4682
3455,27169,4697
3456,27169,4711
3457,27169,4719
3458,27169,4735
3459,27169,4749
3460,27169,4760
3461,27169,4791
3462,27169,4816
3463,27169,4825
3464,27169,4832
3465,27169,4850
3466,27169,4859
3467,27169,4868
3468,27169,4877
3469,27169,4886
3470,27169,4895
3471,27169,4904
3472,27169,4913
3473,27169,4922
3474,27169,4931
3475,27169,4936
3476,27169,4937
3477,27169,4939
3478,27169,4941
3479,27170,4682
3480,27170,4697
3481,27170,4711
3482,27170,4719
3483,27170,4735
3484,27170,4749
3485,27170,4760
3486,27170,4791
3487,27170,4816
3488,27170,4825
3489,27170,4832
3490,27170,4850
3491,27170,4859
3492,27170,4868
3493,27170,4877
3494,27170,4886
3495,27170,4895
3496,27170,4904
3497,27170,4913
3498,27170,4922
3499,27170,4931
3500,27170,4936
3501,27170,4937
3502,27170,4939
3503,27170,4941
3504,27171,4682
3505,27171,4697
3506,27171,4711
3507,27171,4719
3508,27171,4735
3509,27171,4749
3510,27171,4760
3511,27171,4791
3512,27171,4816
3513,27171,4825
3514,27171,4832
3515,27171,4850
3516,27171,4859
3517,27171,4868
3518,27171,4877
3519,27171,4886
3520,27171,4895
3521,27171,4904
3522,27171,4913
3523,27171,4922
3524,27171,4931
3525,27171,4936
3526,27171,4937
3527,27171,4939
3528,27171,4941
3529,27172,4682
3530,27172,4697
3531,27172,4711
3532,27172,4719
3533,27172,4735
3534,27172,4749
3535,27172,4760
3536,27172,4791
3537,27172,4816
3538,27172,4825
3539,27172,4832
3540,27172,4850
3541,27172,4859
3542,27172,4868
3543,27172,4877
3544,27172,4886
3545,27172,4895
3546,27172,4904
3547,27172,4913
3548,27172,4922
3549,27172,4931
3550,27172,4936
3551,27172,4937
3552,27172,4939
3553,27172,4941
3554,27173,4682
3555,27173,4697
3556,27173,4711
3557,27173,4719
3558,27173,4735
3559,27173,4749
3560,27173,4760
3561,27173,4791
3562,27173,4816
3563,27173,4825
3564,27173,4832
3565,27173,4850
3566,27173,4859
3567,27173,4868
3568,27173,4877
3569,27173,4886
3570,27173,4895
3571,27173,4904
3572,27173,4913
3573,27173,4922
3574,27173,4931
3575,27173,4936
3576,27173,4937
3577,27173,4939
3578,27173,4941
3579,27174,4682
3580,27174,4697
3581,27174,4711
3582,27174,4719
3583,27174,4735
3584,27174,4749
3585,27174,4760
3586,27174,4791
3587,27174,4816
3588,27174,4825
3589,27174,4832
3590,27174,4850
3591,27174,4859
3592,27174,4868
3593,27174,4877
3594,27174,4886
3595,27174,4895
3596,27174,4904
3597,27174,4913
3598,27174,4922
3599,27174,4931
3600,27174,4936
3601,27174,4937
3602,27174,4939
3603,27174,4941
3604,27175,4682
3605,27175,4697
3606,27175,4711
3607,27175,4719
3608,27175,4735
3609,27175,4749
3610,27175,4760
3611,27175,4791
3612,27175,4816
3613,27175,4825
3614,27175,4832
3615,27175,4850
3616,27175,4859
3617,27175,4868
3618,27175,4877
3619,27175,4886
3620,27175,4895
3621,27175,4904
3622,27175,4913
3623,27175,4922
3624,27175,4931
3625,27175,4936
3626,27175,4937
3627,27175,4939
3628,27175,4941
3629,27176,4682
3630,27176,4697
3631,27176,4711
3632,27176,4719
3633,27176,4735
3634,27176,4749
3635,27176,4760
3636,27176,4791
3637,27176,4816
3638,27176,4825
3639,27176,4832
3640,27176,4850
3641,27176,4859
3642,27176,4868
3643,27176,4877
3644,27176,4886
3645,27176,4895
3646,27176,4904
3647,27176,4913
3648,27176,4922
3649,27176,4931
3650,27176,4936
3651,27176,4937
3652,27176,4939
3653,27176,4941
3654,27177,4682
3655,27177,4697
3656,27177,4711
3657,27177,4719
3658,27177,4735
3659,27177,4749
3660,27177,4760
3661,27177,4791
3662,27177,4816
3663,27177,4825
3664,27177,4832
3665,27177,4850
3666,27177,4859
3667,27177,4868
3668,27177,4877
3669,27177,4886
3670,27177,4895
3671,27177,4904
3672,27177,4913
3673,27177,4922
3674,27177,4931
3675,27177,4936
3676,27177,4937
3677,27177,4939
3678,27177,4941
3679,27178,4682
3680,27178,4697
3681,27178,4711
3682,27178,4719
3683,27178,4735
3684,27178,4749
3685,27178,4760
3686,27178,4791
3687,27178,4816
3688,27178,4825
3689,27178,4832
3690,27178,4850
3691,27178,4859
3692,27178,4868
3693,27178,4877
3694,27178,4886
3695,27178,4895
3696,27178,4904
3697,27178,4913
3698,27178,4922
3699,27178,4931
3700,27178,4936
3701,27178,4937
3702,27178,4939
3703,27178,4941
3704,27179,4682
3705,27179,4697
3706,27179,4711
3707,27179,4719
3708,27179,4735
3709,27179,4749
3710,27179,4760
3711,27179,4791
3712,27179,4816
3713,27179,4825
3714,27179,4832
3715,27179,4850
3716,27179,4859
3717,27179,4868
3718,27179,4877
3719,27179,4886
3720,27179,4895
3721,27179,4904
3722,27179,4913
3723,27179,4922
3724,27179,4931
3725,27179,4936
3726,27179,4937
3727,27179,4939
3728,27179,4941
3729,27180,4682
3730,27180,4697
3731,27180,4711
3732,27180,4719
3733,27180,4735
3734,27180,4749
3735,27180,4760
3736,27180,4791
3737,27180,4816
3738,27180,4825
3739,27180,4832
3740,27180,4850
3741,27180,4859
3742,27180,4868
3743,27180,4877
3744,27180,4886
3745,27180,4895
3746,27180,4904
3747,27180,4913
3748,27180,4922
3749,27180,4931
3750,27180,4936
3751,27180,4937
3752,27180,4939
3753,27180,4941
3754,27181,4682
3755,27181,4697
3756,27181,4711
3757,27181,4719
3758,27181,4735
3759,27181,4749
3760,27181,4760
3761,27181,4791
3762,27181,4816
3763,27181,4825
3764,27181,4832
3765,27181,4850
3766,27181,4859
3767,27181,4868
3768,27181,4877
3769,27181,4886
3770,27181,4895
3771,27181,4904
3772,27181,4913
3773,27181,4922
3774,27181,4931
3775,27181,4936
3776,27181,4937
3777,27181,4939
3778,27181,4941
3779,27182,4682
3780,27182,4697
3781,27182,4711
3782,27182,4719
3783,27182,4735
3784,27182,4749
3785,27182,4760
3786,27182,4791
3787,27182,4816
3788,27182,4825
3789,27182,4832
3790,27182,4850
3791,27182,4859
3792,27182,4868
3793,27182,4877
3794,27182,4886
3795,27182,4895
3796,27182,4904
3797,27182,4913
3798,27182,4922
3799,27182,4931
3800,27182,4936
3801,27182,4937
3802,27182,4939
3803,27182,4941
3804,27183,4682
3805,27183,4697
3806,27183,4711
3807,27183,4719
3808,27183,4735
3809,27183,4749
3810,27183,4760
3811,27183,4791
3812,27183,4816
3813,27183,4825
3814,27183,4832
3815,27183,4850
3816,27183,4859
3817,27183,4868
3818,27183,4877
3819,27183,4886
3820,27183,4895
3821,27183,4904
3822,27183,4913
3823,27183,4922
3824,27183,4931
3825,27183,4936
3826,27183,4937
3827,27183,4939
3828,27183,4941
3829,27184,4682
3830,27184,4697
3831,27184,4711
3832,27184,4719
3833,27184,4735
3834,27184,4749
3835,27184,4760
3836,27184,4791
3837,27184,4816
3838,27184,4825
3839,27184,4832
3840,27184,4850
3841,27184,4859
3842,27184,4868
3843,27184,4877
3844,27184,4886
3845,27184,4895
3846,27184,4904
3847,27184,4913
3848,27184,4922
3849,27184,4931
3850,27184,4936
3851,27184,4937
3852,27184,4939
3853,27184,4941
3854,27185,4682
3855,27185,4697
3856,27185,4711
3857,27185,4719
3858,27185,4735
3859,27185,4749
3860,27185,4760
3861,27185,4791
3862,27185,4816
3863,27185,4825
3864,27185,4832
3865,27185,4850
3866,27185,4859
3867,27185,4868
3868,27185,4877
3869,27185,4886
3870,27185,4895
3871,27185,4904
3872,27185,4913
3873,27185,4922
3874,27185,4931
3875,27185,4936
3876,27185,4937
3877,27185,4939
3878,27185,4941
3879,27186,4553
3880,27186,4559
3881,27186,4561
3882,27186,4562
3883,27186,5090
3884,27186,5100
3885,27186,5133
3886,27186,5158
3887,27186,5164
3888,27186,5165
3889,27186,5171
3890,27187,4553
3891,27187,4559
3892,27187,4561
3893,27187,4562
3894,27187,5090
3895,27187,5100
3896,27187,5133
3897,27187,5158
3898,27187,5164
3899,27187,5165
3900,27187,5171
3901,27188,4553
3902,27188,4559
3903,27188,4561
3904,27188,4562
3905,27188,5090
3906,27188,5100
3907,27188,5133
3908,27188,5158
3909,27188,5164
3910,27188,5165
3911,27188,5171
3912,27189,4553
3913,27189,4559
3914,27189,4561
3915,27189,4562
3916,27189,5090
3917,27189,5100
3918,27189,5133
3919,27189,5158
3920,27189,5164
3921,27189,5165
3922,27189,5171
3923,27190,4553
3924,27190,4559
3925,27190,4561
3926,27190,4562
3927,27190,5090
3928,27190,5100
3929,27190,5133
3930,27190,5158
3931,27190,5164
3932,27190,5165
3933,27190,5171
3934,27191,4553
3935,27191,4559
3936,27191,4561
3937,27191,4562
3938,27191,5090
3939,27191,5100
3940,27191,5133
3941,27191,5158
3942,27191,5164
3943,27191,5165
3944,27191,5171
3945,27192,4553
3946,27192,4559
3947,27192,4561
3948,27192,4562
3949,27192,5090
3950,27192,5100
3951,27192,5133
3952,27192,5158
3953,27192,5164
3954,27192,5165
3955,27192,5171
3956,27193,4553
3957,27193,4559
3958,27193,4561
3959,27193,4562
3960,27193,5090
3961,27193,5100
3962,27193,5133
3963,27193,5158
3964,27193,5164
3965,27193,5165
3966,27193,5171
3967,27194,4553
3968,27194,4559
3969,27194,4561
3970,27194,4562
3971,27194,5090
3972,27194,5100
3973,27194,5133
3974,27194,5158
3975,27194,5164
3976,27194,5165
3977,27194,5171
3978,27195,4553
3979,27195,4559
3980,27195,4561
3981,27195,4562
3982,27195,5090
3983,27195,5100
3984,27195,5133
3985,27195,5158
3986,27195,5164
3987,27195,5165
3988,27195,5171
3989,27196,4553
3990,27196,4559
3991,27196,4561
3992,27196,4562
3993,27196,5090
3994,27196,5100
3995,27196,5133
3996,27196,5158
3997,27196,5164
3998,27196,5165
3999,27196,5171
4000,27197,4553
4001,27197,4559
4002,27197,4561
4003,27197,4562
4004,27197,5090
4005,27197,5100
4006,27197,5133
4007,27197,5158
4008,27197,5164
4009,27197,5165
4010,27197,5171
4011,27198,4553
4012,27198,4559
4013,27198,4561
4014,27198,4562
4015,27198,5090
4016,27198,5100
4017,27198,5133
4018,27198,5158
4019,27198,5164
4020,27198,5165
4021,27198,5171
4022,27199,4553
4023,27199,4559
4024,27199,4561
4025,27199,4562
4026,27199,5090
4027,27199,5100
4028,27199,5133
4029,27199,5158
4030,27199,5164
4031,27199,5165
4032,27199,5171
4033,27200,4791
4034,27200,4816
4035,27200,4825
4036,27200,4832
4037,27200,4850
4038,27200,4859
4039,27200,4868
4040,27200,4877
4041,27200,4886
4042,27200,4895
4043,27200,4904
4044,27200,4913
4045,27200,4922
4046,27200,4931
4047,27200,4936
4048,27200,4937
4049,27200,4939
4050,27200,4941
4051,27201,4791
4052,27201,4816
4053,27201,4825
4054,27201,4832
4055,27201,4850
4056,27201,4859
4057,27201,4868
4058,27201,4877
4059,27201,4886
4060,27201,4895
4061,27201,4904
4062,27201,4913
4063,27201,4922
4064,27201,4931
4065,27201,4936
4066,27201,4937
4067,27201,4939
4068,27201,4941
4069,27202,4791
4070,27202,4816
4071,27202,4825
4072,27202,4832
4073,27202,4850
4074,27202,4859
4075,27202,4868
4076,27202,4877
4077,27202,4886
4078,27202,4895
4079,27202,4904
4080,27202,4913
4081,27202,4922
4082,27202,4931
4083,27202,4936
4084,27202,4937
4085,27202,4939
4086,27202,4941
4087,27203,4791
4088,27203,4816
4089,27203,4825
4090,27203,4832
4091,27203,4850
4092,27203,4859
4093,27203,4868
4094,27203,4877
4095,27203,4886
4096,27203,4895
4097,27203,4904
4098,27203,4913
4099,27203,4922
4100,27203,4931
4101,27203,4936
4102,27203,4937
4103,27203,4939
4104,27203,4941
4105,27204,4791
4106,27204,4816
4107,27204,4825
4108,27204,4832
4109,27204,4850
4110,27204,4859
4111,27204,4868
4112,27204,4877
4113,27204,4886
4114,27204,4895
4115,27204,4904
4116,27204,4913
4117,27204,4922
4118,27204,4931
4119,27204,4936
4120,27204,4937
4121,27204,4939
4122,27204,4941
4123,27205,4791
4124,27205,4816
4125,27205,4825
4126,27205,4832
4127,27205,4850
4128,27205,4859
4129,27205,4868
4130,27205,4877
4131,27205,4886
4132,27205,4895
4133,27205,4904
4134,27205,4913
4135,27205,4922
4136,27205,4931
4137,27205,4936
4138,27205,4937
4139,27205,4939
4140,27205,4941
4141,27206,4791
4142,27206,4816
4143,27206,4825
4144,27206,4832
4145,27206,4850
4146,27206,4859
4147,27206,4868
4148,27206,4877
4149,27206,4886
4150,27206,4895
4151,27206,4904
4152,27206,4913
4153,27206,4922
4154,27206,4931
4155,27206,4936
4156,27206,4937
4157,27206,4939
4158,27206,4941
4159,27207,4791
4160,27207,4816
4161,27207,4825
4162,27207,4832
4163,27207,4850
4164,27207,4859
4165,27207,4868
4166,27207,4877
4167,27207,4886
4168,27207,4895
4169,27207,4904
4170,27207,4913
4171,27207,4922
4172,27207,4931
4173,27207,4936
4174,27207,4937
4175,27207,4939
4176,27207,4941
4177,27208,4791
4178,27208,4816
4179,27208,4825
4180,27208,4832
4181,27208,4850
4182,27208,4859
4183,27208,4868
4184,27208,4877
4185,27208,4886
4186,27208,4895
4187,27208,4904
4188,27208,4913
4189,27208,4922
4190,27208,4931
4191,27208,4936
4192,27208,4937
4193,27208,4939
4194,27208,4941
4195,27209,4791
4196,27209,4816
4197,27209,4825
4198,27209,4832
4199,27209,4850
4200,27209,4859
4201,27209,4868
4202,27209,4877
4203,27209,4886
4204,27209,4895
4205,27209,4904
4206,27209,4913
4207,27209,4922
4208,27209,4931
4209,27209,4936
4210,27209,4937
4211,27209,4939
4212,27209,4941
4213,27210,4791
4214,27210,4816
4215,27210,4825
4216,27210,4832
4217,27210,4850
4218,27210,4859
4219,27210,4868
4220,27210,4877
4221,27210,4886
4222,27210,4895
4223,27210,4904
4224,27210,4913
4225,27210,4922
4226,27210,4931
4227,27210,4936
4228,27210,4937
4229,27210,4939
4230,27210,4941
4231,27211,4791
4232,27211,4816
4233,27211,4825
4234,27211,4832
4235,27211,4850
4236,27211,4859
4237,27211,4868
4238,27211,4877
4239,27211,4886
4240,27211,4895
4241,27211,4904
4242,27211,4913
4243,27211,4922
4244,27211,4931
4245,27211,4936
4246,27211,4937
4247,27211,4939
4248,27211,4941
4249,27212,4791
4250,27212,4816
4251,27212,4825
4252,27212,4832
4253,27212,4850
4254,27212,4859
4255,27212,4868
4256,27212,4877
4257,27212,4886
4258,27212,4895
4259,27212,4904
4260,27212,4913
4261,27212,4922
4262,27212,4931
4263,27212,4936
4264,27212,4937
4265,27212,4939
4266,27212,4941
4267,27213,4791
4268,27213,4816
4269,27213,4825
4270,27213,4832
4271,27213,4850
4272,27213,4859
4273,27213,4868
4274,27213,4877
4275,27213,4886
4276,27213,4895
4277,27213,4904
4278,27213,4913
4279,27213,4922
4280,27213,4931
4281,27213,4936
4282,27213,4937
4283,27213,4939
4284,27213,4941
4285,27214,4791
4286,27214,4816
4287,27214,4825
4288,27214,4832
4289,27214,4850
4290,27214,4859
4291,27214,4868
4292,27214,4877
4293,27214,4886
4294,27214,4895
4295,27214,4904
4296,27214,4913
4297,27214,4922
4298,27214,4931
4299,27214,4936
4300,27214,4937
4301,27214,4939
4302,27214,4941
4303,27215,4791
4304,27215,4816
4305,27215,4825
4306,27215,4832
4307,27215,4850
4308,27215,4859
4309,27215,4868
4310,27215,4877
4311,27215,4886
4312,27215,4895
4313,27215,4904
4314,27215,4913
4315,27215,4922
4316,27215,4931
4317,27215,4936
4318,27215,4937
4319,27215,4939
4320,27215,4941
4321,27216,4791
4322,27216,4816
4323,27216,4825
4324,27216,4832
4325,27216,4850
4326,27216,4859
4327,27216,4868
4328,27216,4877
4329,27216,4886
4330,27216,4895
4331,27216,4904
4332,27216,4913
4333,27216,4922
4334,27216,4931
4335,27216,4936
4336,27216,4937
4337,27216,4939
4338,27216,4941
4339,27217,4791
4340,27217,4816
4341,27217,4825
4342,27217,4832
4343,27217,4850
4344,27217,4859
4345,27217,4868
4346,27217,4877
4347,27217,4886
4348,27217,4895
4349,27217,4904
4350,27217,4913
4351,27217,4922
4352,27217,4931
4353,27217,4936
4354,27217,4937
4355,27217,4939
4356,27217,4941
4357,27218,4791
4358,27218,4816
4359,27218,4825
4360,27218,4832
4361,27218,4850
4362,27218,4859
4363,27218,4868
4364,27218,4877
4365,27218,4886
4366,27218,4895
4367,27218,4904
4368,27218,4913
4369,27218,4922
4370,27218,4931
4371,27218,4936
4372,27218,4937
4373,27218,4939
4374,27218,4941
4375,27219,4791
4376,27219,4816
4377,27219,4825
4378,27219,4832
4379,27219,4850
4380,27219,4859
4381,27219,4868
4382,27219,4877
4383,27219,4886
4384,27219,4895
4385,27219,4904
4386,27219,4913
4387,27219,4922
4388,27219,4931
4389,27219,4936
4390,27219,4937
4391,27219,4939
4392,27219,4941
4393,27220,4791
4394,27220,4816
4395,27220,4825
4396,27220,4832
4397,27220,4850
4398,27220,4859
4399,27220,4868
4400,27220,4877
4401,27220,4886
4402,27220,4895
4403,27220,4904
4404,27220,4913
4405,27220,4922
4406,27220,4931
4407,27220,4936
4408,27220,4937
4409,27220,4939
4410,27220,4941
4411,27221,4791
4412,27221,4816
4413,27221,4825
4414,27221,4832
4415,27221,4850
4416,27221,4859
4417,27221,4868
4418,27221,4877
4419,27221,4886
4420,27221,4895
4421,27221,4904
4422,27221,4913
4423,27221,4922
4424,27221,4931
4425,27221,4936
4426,27221,4937
4427,27221,4939
4428,27221,4941
4429,27222,4791
4430,27222,4816
4431,27222,4825
4432,27222,4832
4433,27222,4850
4434,27222,4859
4435,27222,4868
4436,27222,4877
4437,27222,4886
4438,27222,4895
4439,27222,4904
4440,27222,4913
4441,27222,4922
4442,27222,4931
4443,27222,4936
4444,27222,4937
4445,27222,4939
4446,27222,4941
4447,27223,4791
4448,27223,4816
4449,27223,4825
4450,27223,4832
4451,27223,4850
4452,27223,4859
4453,27223,4868
4454,27223,4877
4455,27223,4886
4456,27223,4895
4457,27223,4904
4458,27223,4913
4459,27223,4922
4460,27223,4931
4461,27223,4936
4462,27223,4937
4463,27223,4939
4464,27223,4941
4465,27224,4553
4466,27224,4559
4467,27224,4561
4468,27224,4562
4469,27224,5090
4470,27224,5100
4471,27224,5133
4472,27224,5158
4473,27224,5164
4474,27224,5165
4475,27224,5171
4476,27225,4553
4477,27225,4559
4478,27225,4561
4479,27225,4562
4480,27225,5090
4481,27225,5100
4482,27225,5133
4483,27225,5158
4484,27225,5164
4485,27225,5165
4486,27225,5171
4487,27226,4553
4488,27226,4559
4489,27226,4561
4490,27226,4562
4491,27226,5090
4492,27226,5100
4493,27226,5133
4494,27226,5158
4495,27226,5164
4496,27226,5165
4497,27226,5171
4498,27227,4553
4499,27227,4559
4500,27227,4561
4501,27227,4562
4502,27227,5090
4503,27227,5100
4504,27227,5133
4505,27227,5158
4506,27227,5164
4507,27227,5165
4508,27227,5171
4509,27228,4553
4510,27228,4559
4511,27228,4561
4512,27228,4562
4513,27228,5090
4514,27228,5100
4515,27228,5133
4516,27228,5158
4517,27228,5164
4518,27228,5165
4519,27228,5171
4520,27229,4553
4521,27229,4559
4522,27229,4561
4523,27229,4562
4524,27229,5090
4525,27229,5100
4526,27229,5133
4527,27229,5158
4528,27229,5164
4529,27229,5165
4530,27229,5171
4531,27230,4553
4532,27230,4559
4533,27230,4561
4534,27230,4562
4535,27230,5090
4536,27230,5100
4537,27230,5133
4538,27230,5158
4539,27230,5164
4540,27230,5165
4541,27230,5171
4542,27231,4553
4543,27231,4559
4544,27231,4561
4545,27231,4562
4546,27231,5090
4547,27231,5100
4548,27231,5133
4549,27231,5158
4550,27231,5164
4551,27231,5165
4552,27231,5171
4553,27232,4553
4554,27232,4559
4555,27232,4561
4556,27232,4562
4557,27232,5090
4558,27232,5100
4559,27232,5133
4560,27232,5158
4561,27232,5164
4562,27232,5165
4563,27232,5171
4564,27233,4553
4565,27233,4559
4566,27233,4561
4567,27233,4562
4568,27233,5090
4569,27233,5100
4570,27233,5133
4571,27233,5158
4572,27233,5164
4573,27233,5165
4574,27233,5171
4575,27234,4553
4576,27234,4559
4577,27234,4561
4578,27234,4562
4579,27234,5090
4580,27234,5100
4581,27234,5133
4582,27234,5158
4583,27234,5164
4584,27234,5165
4585,27234,5171
4586,27235,4553
4587,27235,4559
4588,27235,4561
4589,27235,4562
4590,27235,5090
4591,27235,5100
4592,27235,5133
4593,27235,5158
4594,27235,5164
4595,27235,5165
4596,27235,5171
4597,27236,4553
4598,27236,4559
4599,27236,4561
4600,27236,4562
4601,27236,5090
4602,27236,5100
4603,27236,5133
4604,27236,5158
4605,27236,5164
4606,27236,5165
4607,27236,5171
4608,27237,4553
4609,27237,4559
4610,27237,4561
4611,27237,4562
4612,27237,5090
4613,27237,5100
4614,27237,5133
4615,27237,5158
4616,27237,5164
4617,27237,5165
4618,27237,5171
4619,27238,4553
4620,27238,4559
4621,27238,4561
4622,27238,4562
4623,27238,5090
4624,27238,5100
4625,27238,5133
4626,27238,5158
4627,27238,5164
4628,27238,5165
4629,27238,5171
4630,27239,4553
4631,27239,4559
4632,27239,4561
4633,27239,4562
4634,27239,5090
4635,27239,5100
4636,27239,5133
4637,27239,5158
4638,27239,5164
4639,27239,5165
4640,27239,5171
4641,27240,4553
4642,27240,4559
4643,27240,4561
4644,27240,4562
4645,27240,5090
4646,27240,5100
4647,27240,5133
4648,27240,5158
4649,27240,5164
4650,27240,5165
4651,27240,5171
4652,27241,4553
4653,27241,4559
4654,27241,4561
4655,27241,4562
4656,27241,5090
4657,27241,5100
4658,27241,5133
4659,27241,5158
4660,27241,5164
4661,27241,5165
4662,27241,5171
4663,27242,4553
4664,27242,4559
4665,27242,4561
4666,27242,4562
4667,27242,5090
4668,27242,5100
4669,27242,5133
4670,27242,5158
4671,27242,5164
4672,27242,5165
4673,27242,5171
4674,27243,4553
4675,27243,4559
4676,27243,4561
4677,27243,4562
4678,27243,5090
4679,27243,5100
4680,27243,5133
4681,27243,5158
4682,27243,5164
4683,27243,5165
4684,27243,5171
4685,27244,4553
4686,27244,4559
4687,27244,4561
4688,27244,4562
4689,27244,5090
4690,27244,5100
4691,27244,5133
4692,27244,5158
4693,27244,5164
4694,27244,5165
4695,27244,5171
4696,27245,4553
4697,27245,4559
4698,27245,4561
4699,27245,4562
4700,27245,5090
4701,27245,5100
4702,27245,5133
4703,27245,5158
4704,27245,5164
4705,27245,5165
4706,27245,5171
4707,27246,4553
4708,27246,4559
4709,27246,4561
4710,27246,4562
4711,27246,5090
4712,27246,5100
4713,27246,5133
4714,27246,5158
4715,27246,5164
4716,27246,5165
4717,27246,5171
4718,27247,4418
4719,27247,4470
4720,27247,4487
4721,27247,4492
4722,27247,4493
4723,27247,4519
4724,27248,4418
4725,27248,4470
4726,27248,4487
4727,27248,4492
4728,27248,4493
4729,27248,4519
4730,27249,4418
4731,27249,4470
4732,27249,4487
4733,27249,4492
4734,27249,4493
4735,27249,4519
4736,27250,4418
4737,27250,4470
4738,27250,4487
4739,27250,4492
4740,27250,4493
4741,27250,4519
4742,27250,4553
4743,27250,4559
4744,27250,4561
4745,27250,4562
4746,27251,4418
4747,27251,4470
4748,27251,4487
4749,27251,4492
4750,27251,4493
4751,27251,4519
4752,27251,4553
4753,27251,4559
4754,27251,4561
4755,27251,4562
4756,27252,4418
4757,27252,4470
4758,27252,4487
4759,27252,4492
4760,27252,4493
4761,27252,4519
4762,27252,4553
4763,27252,4559
4764,27252,4561
4765,27252,4562
4766,27253,4418
4767,27253,4470
4768,27253,4487
4769,27253,4492
4770,27253,4493
4771,27253,4519
4772,27253,4553
4773,27253,4559
4774,27253,4561
4775,27253,4562
4776,27254,4418
4777,27254,4470
4778,27254,4487
4779,27254,4492
4780,27254,4493
4781,27254,4519
4782,27254,4553
4783,27254,4559
4784,27254,4561
4785,27254,4562
4786,27255,4418
4787,27255,4470
4788,27255,4487
4789,27255,4492
4790,27255,4493
4791,27255,4519
4792,27255,4553
4793,27255,4559
4794,27255,4561
4795,27255,4562
4796,27256,4418
4797,27256,4470
4798,27256,4487
4799,27256,4492
4800,27256,4493
4801,27256,4519
4802,27256,4553
4803,27256,4559
4804,27256,4561
4805,27256,4562
4806,27257,4418
4807,27257,4470
4808,27257,4487
4809,27257,4492
4810,27257,4493
4811,27257,4519
4812,27257,4553
4813,27257,4559
4814,27257,4561
4815,27257,4562
