id,history_id,disc,disc_error,detector_id
1869,1869,1.004,0.001,31
1870,1870,1.004,0.001,31
1871,1871,1.004,0.001,31
1872,1872,1.004,0.001,31
1873,1873,1.004,0.001,31
1874,1874,1.004,0.001,31
1875,1875,1.004,0.001,31
1876,1876,1.004,0.001,31
1877,1877,1.004,0.001,31
1878,1878,1.004,0.001,31
1879,1879,1.004,0.001,31
1880,1880,1.004,0.001,31
1881,1881,1.004,0.001,31
1882,1882,1.004,0.001,31
1883,1883,1.004,0.001,31
1884,1884,1.004,0.001,31
1885,1885,1.004,0.001,31
1886,1886,1.004,0.001,31
1887,1887,1.004,0.001,31
1888,1888,1.004,0.001,31
1889,1889,1.004,0.001,31
1890,1890,1.004,0.001,31
1891,1891,1.004,0.001,31
1892,1892,1.004,0.001,31
1893,1893,1.004,0.001,31
1894,1894,1.004,0.001,31
1895,1895,1.004,0.001,31
1896,1896,1.004,0.001,31
1897,1897,1.004,0.001,31
1898,1898,1.004,0.001,31
1899,1899,1.004,0.001,31
1900,1900,1.004,0.001,31
1901,1901,1.004,0.001,31
1902,1902,1.004,0.001,31
1903,1903,1.004,0.001,31
1904,1904,1.004,0.001,31
1905,1905,1.004,0.001,31
1906,1906,1.004,0.001,31
1907,1907,1.004,0.001,31
1908,1908,1.004,0.001,31
1909,1909,1.004,0.001,31
1910,1910,1.004,0.001,31
1911,1911,1.004,0.001,31
1912,1912,1.004,0.001,31
1913,1913,1.004,0.001,31
1914,1914,1.004,0.001,31
1915,1915,1.004,0.001,31
1916,1916,1.004,0.001,31
1917,1917,1.004,0.001,31
1918,1918,1.004,0.001,31
1919,1919,1.004,0.001,31
1920,1920,1.004,0.001,31
1921,1921,1.004,0.001,31
1922,1922,1.004,0.001,31
1923,1923,1.004,0.001,31
1924,1924,1.004,0.001,31
1925,1925,1.004,0.001,31
1926,1926,1.004,0.001,31
1927,1927,1.004,0.001,31
1928,1928,1.004,0.001,31
1929,1929,1.004,0.001,31
1930,1930,1.004,0.001,31
1931,1931,1.004,0.001,31
1932,1932,1.004,0.001,31
1933,1933,1.004,0.001,31
1934,1934,1.004,0.001,31
1935,1935,1.004,0.001,31
1936,1936,1.004,0.001,31
1937,1937,1.004,0.001,31
1938,1938,1.004,0.001,31
1939,1939,1.004,0.001,31
1940,1940,1.004,0.001,31
1941,1941,1.004,0.001,31
1942,1942,1.004,0.001,31
1943,1943,1.004,0.001,31
1944,1944,1.004,0.001,31
1945,1945,1.004,0.001,31
1946,1946,1.004,0.001,31
1947,1947,1.004,0.001,31
1948,1948,1.004,0.001,31
1949,1949,1.004,0.001,31
1950,1950,1.004,0.001,31
1951,1951,1.004,0.001,31
1952,1952,1.004,0.001,31
1953,1953,1.004,0.001,31
1954,1954,1.004,0.001,31
1955,1955,1.004,0.001,31
1956,1956,1.004,0.001,31
1957,1957,1.004,0.001,31
1958,1958,1.004,0.001,31
1959,1959,1.004,0.001,31
1960,1960,1.004,0.001,31
1961,1961,1.004,0.001,31
1962,1962,1.004,0.001,31
1963,1963,1.004,0.001,31
1964,1964,1.004,0.001,31
1965,1965,1.004,0.001,31
1966,1966,1.004,0.001,31
1967,1967,1.004,0.001,31
1968,1968,1.004,0.001,31
1969,1969,1.004,0.001,31
1970,1970,1.004,0.001,31
1971,1971,1.004,0.001,31
1972,1972,1.004,0.001,31
1973,1973,1.004,0.001,31
1974,1974,1.004,0.001,31
1975,1975,1.004,0.001,31
1976,1976,1.004,0.001,31
1977,1977,1.004,0.001,31
1978,1978,1.004,0.001,31
1979,1979,1.004,0.001,31
1980,1980,1.004,0.001,31
1981,1981,1.004,0.001,31
1982,1982,1.004,0.001,31
1983,1983,1.004,0.001,31
1984,1984,1.004,0.001,31
1985,1985,1.004,0.001,31
1986,1986,1.004,0.001,31
1987,1987,1.004,0.001,31
1988,1988,1.004,0.001,31
1989,1989,1.004,0.001,31
1990,1990,1.004,0.001,31
1991,1991,1.004,0.001,31
1992,1992,1.004,0.001,31
1993,1993,1.004,0.001,31
1994,1994,1.004,0.001,31
1995,1995,1.004,0.001,31
1996,1996,1.004,0.001,31
1997,1997,1.004,0.001,31
1998,1998,1.004,0.001,31
1999,1999,1.004,0.001,31
2000,2000,1.004,0.001,31
2001,2001,1.004,0.001,31
2002,2002,1.004,0.001,31
2003,2003,1.004,0.001,31
2004,2004,1.004,0.001,31
2005,2005,1.004,0.001,31
2006,2006,1.004,0.001,31
2007,2007,1.004,0.001,31
2008,2008,1.004,0.001,31
2009,2009,1.004,0.001,31
2010,2010,1.004,0.001,31
2011,2011,1.004,0.001,31
2012,2012,1.004,0.001,31
2013,2013,1.004,0.001,31
2014,2014,1.004,0.001,31
2015,2015,1.004,0.001,31
2016,2016,1.004,0.001,31
2017,2017,1.004,0.001,31
2018,2018,1.004,0.001,31
2019,2019,1.004,0.001,31
2020,2020,1.004,0.001,31
2021,2021,1.004,0.001,31
2022,2022,1.004,0.001,31
2023,2023,1.004,0.001,31
2024,2024,1.004,0.001,31
2025,2025,1.004,0.001,31
2026,2026,1.004,0.001,31
2027,2027,1.004,0.001,31
2028,2028,1.004,0.001,31
2029,2029,1.004,0.001,31
2030,2030,1.004,0.001,31
2031,2031,1.004,0.001,31
2032,2032,1.004,0.001,31
2033,2033,1.004,0.001,31
2034,2034,1.004,0.001,31
2035,2035,1.004,0.001,31
2036,2036,1.004,0.001,31
2037,2037,1.004,0.001,31
2038,2038,1.004,0.001,31
2039,2039,1.004,0.001,31
2040,2040,1.004,0.001,31
2041,2041,1.004,0.001,31
2042,2042,1.004,0.001,31
2043,2043,1.004,0.001,31
2044,2044,1.004,0.001,31
2045,2045,1.004,0.001,31
2046,2046,1.004,0.001,31
2047,2047,1.004,0.001,31
2048,2048,1.004,0.001,31
2049,2049,1.004,0.001,31
2050,2050,1.004,0.001,31
2051,2051,1.004,0.001,31
2052,2052,1.004,0.001,31
2053,2053,1.004,0.001,31
2054,2054,1.004,0.001,31
2055,2055,1.004,0.001,31
2056,2056,1.004,0.001,31
2057,2057,1.004,0.001,31
2058,2058,1.004,0.001,31
2059,2059,1.004,0.001,31
2060,2060,1.004,0.001,31
2061,2061,1.004,0.001,31
2062,2062,1.004,0.001,31
2063,2063,1.004,0.001,31
2064,2064,1.004,0.001,31
2065,2065,1.004,0.001,31
2066,2066,1.004,0.001,31
2067,2067,1.004,0.001,31
2068,2068,1.004,0.001,31
2069,2069,1.004,0.001,31
2070,2070,1.004,0.001,31
2071,2071,1.004,0.001,31
2072,2072,1.004,0.001,31
2073,2073,1.004,0.001,31
2074,2074,1.004,0.001,31
2075,2075,1.004,0.001,31
2076,2076,1.004,0.001,31
2077,2077,1.004,0.001,31
2078,2078,1.004,0.001,31
2079,2079,1.004,0.001,31
2080,2080,1.004,0.001,31
2081,2081,1.004,0.001,31
2082,2082,1.004,0.001,31
2083,2083,1.004,0.001,31
2084,2084,1.004,0.001,31
2085,2085,1.004,0.001,31
2086,2086,1.004,0.001,31
2087,2087,1.004,0.001,31
2088,2088,1.004,0.001,31
2089,2089,1.004,0.001,31
2090,2090,1.004,0.001,31
2091,2091,1.004,0.001,31
2092,2092,1.004,0.001,31
2093,2093,1.004,0.001,31
2094,2094,1.004,0.001,31
2095,2095,1.004,0.001,31
2096,2096,1.004,0.001,31
2097,2097,1.004,0.001,31
2098,2098,1.004,0.001,31
2099,2099,1.004,0.001,31
2100,2100,1.004,0.001,31
2101,2101,1.004,0.001,31
2102,2102,1.004,0.001,31
2103,2103,1.004,0.001,31
2104,2104,1.004,0.001,31
2105,2105,1.004,0.001,31
2106,2106,1.004,0.001,31
2107,2107,1.004,0.001,31
2108,2108,1.004,0.001,31
2109,2109,1.004,0.001,31
2110,2110,1.004,0.001,31
2111,2111,1.004,0.001,31
2112,2112,1.004,0.001,31
2113,2113,1.004,0.001,31
2114,2114,1.004,0.001,31
2115,2115,1.004,0.001,31
2116,2116,1.004,0.001,31
2117,2117,1.004,0.001,31
2118,2118,1.004,0.001,31
2119,2119,1.004,0.001,31
2120,2120,1.004,0.001,31
2121,2121,1.004,0.001,31
2122,2122,1.004,0.001,31
2123,2123,1.004,0.001,31
2124,2124,1.004,0.001,31
2125,2125,1.004,0.001,31
2126,2126,1.004,0.001,31
2127,2127,1.004,0.001,31
2128,2128,1.004,0.001,31
2129,2129,1.004,0.001,31
2130,2130,1.004,0.001,31
2131,2131,1.004,0.001,31
2132,2132,1.004,0.001,31
2133,2133,1.004,0.001,31
2134,2134,1.004,0.001,31
2135,2135,1.004,0.001,31
2136,2136,1.004,0.001,31
2137,2137,1.004,0.001,31
2138,2138,1.004,0.001,31
2139,2139,1.004,0.001,31
2140,2140,1.004,0.001,31
2141,2141,1.004,0.001,31
2142,2142,1.004,0.001,31
2143,2143,1.004,0.001,31
2144,2144,1.004,0.001,31
2145,2145,1.004,0.001,31
2146,2146,1.004,0.001,31
2147,2147,1.004,0.001,31
2148,2148,1.004,0.001,31
2149,2149,1.004,0.001,31
2150,2150,1.004,0.001,31
2151,2151,1.004,0.001,31
2152,2152,1.004,0.001,31
2153,2153,1.004,0.001,31
2154,2154,1.004,0.001,31
2155,2155,1.004,0.001,31
2156,2156,1.004,0.001,31
2157,2157,1.004,0.001,31
2158,2158,1.004,0.001,31
2159,2159,1.004,0.001,31
2160,2160,1.004,0.001,31
2161,2161,1.004,0.001,31
2162,2162,1.004,0.001,31
2163,2163,1.004,0.001,31
2164,2164,1.004,0.001,31
2165,2165,1.004,0.001,31
2166,2166,1.004,0.001,31
2167,2167,1.004,0.001,31
2168,2168,1.004,0.001,31
2169,2169,1.004,0.001,31
2170,2170,1.004,0.001,31
2171,2171,1.004,0.001,31
2172,2172,1.004,0.001,31
2173,2173,1.004,0.001,31
2174,2174,1.004,0.001,31
2175,2175,1.004,0.001,31
2176,2176,1.004,0.001,31
2177,2177,1.004,0.001,31
2178,2178,1.004,0.001,31
2179,2179,1.004,0.001,31
2180,2180,1.004,0.001,31
2181,2181,1.004,0.001,31
2182,2182,1.004,0.001,31
2183,2183,1.004,0.001,31
2184,2184,1.004,0.001,31
2185,2185,1.004,0.001,31
2186,2186,1.004,0.001,31
2187,2187,1.004,0.001,31
2188,2188,1.004,0.001,31
2189,2189,1.004,0.001,31
2190,2190,1.004,0.001,31
2191,2191,1.004,0.001,31
2192,2192,1.004,0.001,31
2193,2193,1.004,0.001,31
2194,2194,1.004,0.001,31
2195,2195,1.004,0.001,31
2196,2196,1.004,0.001,31
2197,2197,1.004,0.001,31
2198,2198,1.004,0.001,31
2199,2199,1.004,0.001,31
2200,2200,1.004,0.001,31
2201,2201,1.004,0.001,31
2202,2202,1.004,0.001,31
2203,2203,1.004,0.001,31
2204,2204,1.004,0.001,31
2205,2205,1.004,0.001,31
2206,2206,1.004,0.001,31
2207,2207,1.004,0.001,31
2208,2208,1.004,0.001,31
2209,2209,1.004,0.001,31
2210,2210,1.004,0.001,31
2211,2211,1.004,0.001,31
2212,2212,1.004,0.001,31
2213,2213,1.004,0.001,31
2214,2214,1.004,0.001,31
2215,2215,1.004,0.001,31
2216,2216,1.004,0.001,31
2217,2217,1.004,0.001,31
2218,2218,1.004,0.001,31
2219,2219,1.004,0.001,31
2220,2220,1.004,0.001,31
2221,2221,1.004,0.001,31
2222,2222,1.004,0.001,31
2223,2223,1.004,0.001,31
2224,2224,1.004,0.001,31
2225,2225,1.004,0.001,31
2226,2226,1.004,0.001,31
2227,2227,1.004,0.001,31
2228,2228,1.004,0.001,31
2229,2229,1.004,0.001,31
2230,2230,1.004,0.001,31
2231,2231,1.004,0.001,31
2232,2232,1.004,0.001,31
2233,2233,1.004,0.001,31
2234,2234,1.004,0.001,31
2235,2235,1.004,0.001,31
2236,2236,1.004,0.001,31
2237,2237,1.004,0.001,31
2238,2238,1.004,0.001,31
2239,2239,1.004,0.001,31
2240,2240,1.004,0.001,31
2241,2241,1.004,0.001,31
2242,2242,1.004,0.001,31
2243,2243,1.004,0.001,31
2244,2244,1.004,0.001,31
2245,2245,1.004,0.001,31
2246,2246,1.004,0.001,31
2247,2247,1.004,0.001,31
2248,2248,1.004,0.001,31
2249,2249,1.004,0.001,31
2250,2250,1.004,0.001,31
2251,2251,1.004,0.001,31
2252,2252,1.004,0.001,31
2253,2253,1.004,0.001,31
2254,2254,1.004,0.001,31
2255,2255,1.004,0.001,31
2256,2256,1.004,0.001,31
2257,2257,1.004,0.001,31
2258,2258,1.004,0.001,31
2259,2259,1.004,0.001,31
2260,2260,1.004,0.001,31
2261,2261,1.004,0.001,31
2262,2262,1.004,0.001,31
2263,2263,1.004,0.001,31
2264,2264,1.004,0.001,31
2265,2265,1.004,0.001,31
2266,2266,1.004,0.001,31
2267,2267,1.004,0.001,31
2268,2268,1.004,0.001,31
2269,2269,1.004,0.001,31
2270,2270,1.004,0.001,31
2271,2271,1.004,0.001,31
2272,2272,1.004,0.001,31
2273,2273,1.004,0.001,31
2274,2274,1.004,0.001,31
2275,2275,1.004,0.001,31
2276,2276,1.004,0.001,31
2277,2277,1.004,0.001,31
2278,2278,1.004,0.001,31
2279,2279,1.004,0.001,31
2280,2280,1.004,0.001,31
2281,2281,1.004,0.001,31
2282,2282,1.004,0.001,31
2283,2283,1.004,0.001,31
2284,2284,1.004,0.001,31
2285,2285,1.004,0.001,31
2286,2286,1.004,0.001,31
2287,2287,1.004,0.001,31
2288,2288,1.004,0.001,31
2289,2289,1.004,0.001,31
2290,2290,1.004,0.001,31
2291,2291,1.004,0.001,31
2292,2292,1.004,0.001,31
2293,2293,1.004,0.001,31
2294,2294,1.004,0.001,31
2295,2295,1.004,0.001,31
2296,2296,1.004,0.001,31
2297,2297,1.004,0.001,31
2298,2298,1.004,0.001,31
2299,2299,1.004,0.001,31
2300,2300,1.004,0.001,31
2301,2301,1.004,0.001,31
2302,2302,1.004,0.001,31
2303,2303,1.004,0.001,31
2304,2304,1.004,0.001,31
2305,2305,1.004,0.001,31
2306,2306,1.004,0.001,31
2307,2307,1.004,0.001,31
2308,2308,1.004,0.001,31
2309,2309,1.004,0.001,31
2310,2310,1.004,0.001,31
2311,2311,1.004,0.001,31
2312,2312,1.004,0.001,31
2313,2313,1.004,0.001,31
2314,2314,1.004,0.001,31
2315,2315,1.004,0.001,31
2316,2316,1.004,0.001,31
2317,2317,1.004,0.001,31
2318,2318,1.004,0.001,31
2319,2319,1.004,0.001,31
2320,2320,1.004,0.001,31
2321,2321,1.004,0.001,31
2322,2322,1.004,0.001,31
2323,2323,1.004,0.001,31
2324,2324,1.004,0.001,31
2325,2325,1.004,0.001,31
2326,2326,1.004,0.001,31
2327,2327,1.004,0.001,31
2328,2328,1.004,0.001,31
2329,2329,1.004,0.001,31
2330,2330,1.004,0.001,31
2331,2331,1.004,0.001,31
2332,2332,1.004,0.001,31
2333,2333,1.004,0.001,31
2334,2334,1.004,0.001,31
2335,2335,1.004,0.001,31
2336,2336,1.004,0.001,31
2337,2337,1.004,0.001,31
2338,2338,1.004,0.001,31
2339,2339,1.004,0.001,31
2340,2340,1.004,0.001,31
2341,2341,1.004,0.001,31
2342,2342,1.004,0.001,31
2343,2343,1.004,0.001,31
2344,2344,1.004,0.001,31
2345,2345,1.004,0.001,31
2346,2346,1.004,0.001,31
2347,2347,1.004,0.001,31
2348,2348,1.004,0.001,31
2349,2349,1.004,0.001,31
2350,2350,1.004,0.001,31
2351,2351,1.004,0.001,31
2352,2352,1.004,0.001,31
2353,2353,1.004,0.001,31
2354,2354,1.004,0.001,31
2355,2355,1.004,0.001,31
2356,2356,1.004,0.001,31
2357,2357,1.004,0.001,31
2358,2358,1.004,0.001,31
2359,2359,1.004,0.001,31
2360,2360,1.004,0.001,31
2361,2361,1.004,0.001,31
2362,2362,1.004,0.001,31
2363,2363,1.004,0.001,31
2364,2364,1.004,0.001,31
2365,2365,1.004,0.001,31
2366,2366,1.004,0.001,31
2367,2367,1.004,0.001,31
2368,2368,1.004,0.001,31
2369,2369,1.004,0.001,31
2370,2370,1.004,0.001,31
2371,2371,1.004,0.001,31
2372,2372,1.004,0.001,31
2373,2373,1.004,0.001,31
2374,2374,1.004,0.001,31
2375,2375,1.004,0.001,31
2376,2376,1.004,0.001,31
2377,2377,1.004,0.001,31
2378,2378,1.004,0.001,31
2379,2379,1.004,0.001,31
2380,2380,1.004,0.001,31
2381,2381,1.004,0.001,31
2382,2382,1.004,0.001,31
2383,2383,1.004,0.001,31
2384,2384,1.004,0.001,31
2385,2385,1.004,0.001,31
2386,2386,1.004,0.001,31
2387,2387,1.004,0.001,31
2388,2388,1.004,0.001,31
2389,2389,1.004,0.001,31
2390,2390,1.004,0.001,31
2391,2391,1.004,0.001,31
2392,2392,1.004,0.001,31
2393,2393,1.004,0.001,31
2394,2394,1.004,0.001,31
2395,2395,1.004,0.001,31
2396,2396,1.004,0.001,31
2397,2397,1.004,0.001,31
2398,2398,1.004,0.001,31
2399,2399,1.004,0.001,31
2400,2400,1.004,0.001,31
2401,2401,1.004,0.001,31
2402,2402,1.004,0.001,31
2403,2403,1.004,0.001,31
2404,2404,1.004,0.001,31
2405,2405,1.004,0.001,31
2406,2406,1.004,0.001,31
2407,2407,1.004,0.001,31
2408,2408,1.004,0.001,31
2409,2409,1.004,0.001,31
2410,2410,1.004,0.001,31
2411,2411,1.004,0.001,31
2412,2412,1.004,0.001,31
2413,2413,1.004,0.001,31
2414,2414,1.004,0.001,31
2415,2415,1.004,0.001,31
2416,2416,1.004,0.001,31
2417,2417,1.004,0.001,31
2418,2418,1.004,0.001,31
2419,2419,1.004,0.001,31
2420,2420,1.004,0.001,31
2421,2421,1.004,0.001,31
2422,2422,1.004,0.001,31
2423,2423,1.004,0.001,31
2424,2424,1.004,0.001,31
2425,2425,1.004,0.001,31
2426,2426,1.004,0.001,31
2427,2427,1.004,0.001,31
2428,2428,1.004,0.001,31
2429,2429,1.004,0.001,31
2430,2430,1.004,0.001,31
2431,2431,1.004,0.001,31
2432,2432,1.004,0.001,31
2433,2433,1.004,0.001,31
2434,2434,1.004,0.001,31
2435,2435,1.004,0.001,31
2436,2436,1.004,0.001,31
2437,2437,1.004,0.001,31
2438,2438,1.004,0.001,31
2439,2439,1.004,0.001,31
2440,2440,1.004,0.001,31
2441,2441,1.004,0.001,31
2442,2442,1.004,0.001,31
2443,2443,1.004,0.001,31
2444,2444,1.004,0.001,31
2445,2445,1.004,0.001,31
2446,2446,1.004,0.001,31
2447,2447,1.004,0.001,31
2448,2448,1.004,0.001,31
2449,2449,1.004,0.001,31
2450,2450,1.004,0.001,31
2451,2451,1.004,0.001,31
2452,2452,1.004,0.001,31
2453,2453,1.004,0.001,31
2454,2454,1.004,0.001,31
2455,2455,1.004,0.001,31
2456,2456,1.004,0.001,31
2457,2457,1.004,0.001,31
2458,2458,1.004,0.001,31
2459,2459,1.004,0.001,31
2460,2460,1.004,0.001,31
2461,2461,1.004,0.001,31
2462,2462,1.004,0.001,31
2463,2463,1.004,0.001,31
2464,2464,1.004,0.001,31
2465,2465,1.004,0.001,31
2466,2466,1.004,0.001,31
2467,2467,1.004,0.001,31
2468,2468,1.004,0.001,31
2469,2469,1.004,0.001,31
2470,2470,1.004,0.001,31
2471,2471,1.004,0.001,31
2472,2472,1.004,0.001,31
2473,2473,1.004,0.001,31
2474,2474,1.004,0.001,31
2475,2475,1.004,0.001,31
2476,2476,1.004,0.001,31
2477,2477,1.004,0.001,31
2478,2478,1.004,0.001,31
2479,2479,1.004,0.001,31
2480,2480,1.004,0.001,31
2481,2481,1.004,0.001,31
2482,2482,1.004,0.001,31
2483,2483,1.004,0.001,31
2484,2484,1.004,0.001,31
2485,2485,1.004,0.001,31
2486,2486,1.004,0.001,31
2487,2487,1.004,0.001,31
2488,2488,1.004,0.001,31
2489,2489,1.004,0.001,31
2490,2490,1.004,0.001,31
2491,2491,1.004,0.001,31
2492,2492,1.004,0.001,31
2493,2493,1.004,0.001,31
2494,2494,1.004,0.001,31
2495,2495,1.004,0.001,31
2496,2496,1.004,0.001,31
2497,2497,1.004,0.001,31
2498,2498,1.004,0.001,31
2499,2499,1.004,0.001,31
2500,2500,1.004,0.001,31
2501,2501,1.004,0.001,31
2502,2502,1.004,0.001,31
2503,2503,1.004,0.001,31
2504,2504,1.004,0.001,31
2505,2505,1.004,0.001,31
2506,2506,1.004,0.001,31
2507,2507,1.004,0.001,31
2508,2508,1.004,0.001,31
2509,2509,1.004,0.001,31
2510,2510,1.004,0.001,31
2511,2511,1.004,0.001,31
2512,2512,1.004,0.001,31
2513,2513,1.004,0.001,31
2514,2514,1.004,0.001,31
2515,2515,1.004,0.001,31
2516,2516,1.004,0.001,31
2517,2517,1.004,0.001,31
2518,2518,1.004,0.001,31
2519,2519,1.004,0.001,31
2520,2520,1.004,0.001,31
2521,2521,1.004,0.001,31
2522,2522,1.004,0.001,31
2523,2523,1.004,0.001,31
2524,2524,1.004,0.001,31
2525,2525,1.004,0.001,31
2526,2526,1.004,0.001,31
2527,2527,1.004,0.001,31
2528,2528,1.004,0.001,31
2529,2529,1.004,0.001,31
2530,2530,1.004,0.001,31
2531,2531,1.004,0.001,31
2532,2532,1.004,0.001,31
2533,2533,1.004,0.001,31
2534,2534,1.004,0.001,31
2535,2535,1.004,0.001,31
2536,2536,1.004,0.001,31
2537,2537,1.004,0.001,31
2538,2538,1.004,0.001,31
2539,2539,1.004,0.001,31
2540,2540,1.004,0.001,31
2541,2541,1.004,0.001,31
2542,2542,1.004,0.001,31
2543,2543,1.004,0.001,31
2544,2544,1.004,0.001,31
2545,2545,1.004,0.001,31
2546,2546,1.004,0.001,31
2547,2547,1.004,0.001,31
2548,2548,1.004,0.001,31
2549,2549,1.004,0.001,31
2550,2550,1.004,0.001,31
2551,2551,1.004,0.001,31
2552,2552,1.004,0.001,31
2553,2553,1.004,0.001,31
2554,2554,1.004,0.001,31
2555,2555,1.004,0.001,31
2556,2556,1.004,0.001,31
2557,2557,1.004,0.001,31
2558,2558,1.004,0.001,31
2559,2559,1.004,0.001,31
2560,2560,1.004,0.001,31
2561,2561,1.004,0.001,31
2562,2562,1.004,0.001,31
2563,2563,1.004,0.001,31
2564,2564,1.004,0.001,31
2565,2565,1.004,0.001,31
2566,2566,1.004,0.001,31
2567,2567,1.004,0.001,31
2568,2568,1.004,0.001,31
2569,2569,1.004,0.001,31
2570,2570,1.004,0.001,31
2571,2571,1.004,0.001,31
2572,2572,1.004,0.001,31
2573,2573,1.004,0.001,31
2574,2574,1.004,0.001,31
2575,2575,1.004,0.001,31
2576,2576,1.004,0.001,31
2577,2577,1.004,0.001,31
2578,2578,1.004,0.001,31
2579,2579,1.004,0.001,31
2580,2580,1.004,0.001,31
2581,2581,1.004,0.001,31
2582,2582,1.004,0.001,31
2583,2583,1.004,0.001,31
2584,2584,1.004,0.001,31
2585,2585,1.004,0.001,31
2586,2586,1.004,0.001,31
2587,2587,1.004,0.001,31
2588,2588,1.004,0.001,31
2589,2589,1.004,0.001,31
2590,2590,1.004,0.001,31
2591,2591,1.004,0.001,31
2592,2592,1.004,0.001,31
2593,2593,1.004,0.001,31
2594,2594,1.004,0.001,31
2595,2595,1.004,0.001,31
2596,2596,1.004,0.001,31
2597,2597,1.004,0.001,31
2598,2598,1.004,0.001,31
2599,2599,1.004,0.001,31
2600,2600,1.004,0.001,31
2601,2601,1.004,0.001,31
2602,2602,1.004,0.001,31
2603,2603,1.004,0.001,31
2604,2604,1.004,0.001,31
2605,2605,1.004,0.001,31
2606,2606,1.004,0.001,31
2607,2607,1.004,0.001,31
2608,2608,1.004,0.001,31
2609,2609,1.004,0.001,31
2610,2610,1.004,0.001,31
2611,2611,1.004,0.001,31
2612,2612,1.004,0.001,31
2613,2613,1.004,0.001,31
2614,2614,1.004,0.001,31
2615,2615,1.004,0.001,31
2616,2616,1.004,0.001,31
2617,2617,1.004,0.001,31
2618,2618,1.004,0.001,31
2619,2619,1.004,0.001,31
2620,2620,1.004,0.001,31
2621,2621,1.004,0.001,31
2622,2622,1.004,0.001,31
2623,2623,1.004,0.001,31
2624,2624,1.004,0.001,31
2625,2625,1.004,0.001,31
2626,2626,1.004,0.001,31
2627,2627,1.004,0.001,31
2628,2628,1.004,0.001,31
2629,2629,1.004,0.001,31
2630,2630,1.004,0.001,31
2631,2631,1.004,0.001,31
2632,2632,1.004,0.001,31
2633,2633,1.004,0.001,31
2634,2634,1.004,0.001,31
2635,2635,1.004,0.001,31
2636,2636,1.004,0.001,31
2637,2637,1.004,0.001,31
2638,2638,1.004,0.001,31
2639,2639,1.004,0.001,31
2640,2640,1.004,0.001,31
2641,2641,1.004,0.001,31
2642,2642,1.004,0.001,31
2643,2643,1.004,0.001,31
2644,2644,1.004,0.001,31
2645,2645,1.004,0.001,31
2646,2646,1.004,0.001,31
2647,2647,1.004,0.001,31
2648,2648,1.004,0.001,31
2649,2649,1.004,0.001,31
2650,2650,1.004,0.001,31
2651,2651,1.004,0.001,31
2652,2652,1.004,0.001,31
2653,2653,1.004,0.001,31
2654,2654,1.004,0.001,31
2655,2655,1.004,0.001,31
2656,2656,1.004,0.001,31
2657,2657,1.004,0.001,31
2658,2658,1.004,0.001,31
2659,2659,1.004,0.001,31
2660,2660,1.004,0.001,31
2661,2661,1.004,0.001,31
2662,2662,1.004,0.001,31
2663,2663,1.004,0.001,31
2664,2664,1.004,0.001,31
2665,2665,1.004,0.001,31
2666,2666,1.004,0.001,31
2667,2667,1.004,0.001,31
2668,2668,1.004,0.001,31
2669,2669,1.004,0.001,31
2670,2670,1.004,0.001,31
2671,2671,1.004,0.001,31
2672,2672,1.004,0.001,31
2673,2673,1.004,0.001,31
2674,2674,1.004,0.001,31
2675,2675,1.004,0.001,31
2676,2676,1.004,0.001,31
2677,2677,1.004,0.001,31
2678,2678,1.004,0.001,31
2679,2679,1.004,0.001,31
2680,2680,1.004,0.001,31
2681,2681,1.004,0.001,31
2682,2682,1.004,0.001,31
2683,2683,1.004,0.001,31
2684,2684,1.004,0.001,31
2685,2685,1.004,0.001,31
2686,2686,1.004,0.001,31
2687,2687,1.004,0.001,31
2688,2688,1.004,0.001,31
2689,2689,1.004,0.001,31
2690,2690,1.004,0.001,31
2691,2691,1.004,0.001,31
2692,2692,1.004,0.001,31
2693,2693,1.004,0.001,31
2694,2694,1.004,0.001,31
2695,2695,1.004,0.001,31
2696,2696,1.004,0.001,31
2697,2697,1.004,0.001,31
2698,2698,1.004,0.001,31
2699,2699,1.004,0.001,31
2700,2700,1.004,0.001,31
2701,2701,1.004,0.001,31
2702,2702,1.004,0.001,31
2703,2703,1.004,0.001,31
2704,2704,1.004,0.001,31
2705,2705,1.004,0.001,31
2706,2706,1.004,0.001,31
2707,2707,1.004,0.001,31
2708,2708,1.004,0.001,31
2709,2709,1.004,0.001,31
2710,2710,1.004,0.001,31
2711,2711,1.004,0.001,31
2712,2712,1.004,0.001,31
2713,2713,1.004,0.001,31
2714,2714,1.004,0.001,31
2715,2715,1.004,0.001,31
2716,2716,1.004,0.001,31
2717,2717,1.004,0.001,31
2718,2718,1.004,0.001,31
2719,2719,1.004,0.001,31
2720,2720,1.004,0.001,31
2721,2721,1.004,0.001,31
2722,2722,1.004,0.001,31
2723,2723,1.004,0.001,31
2724,2724,1.004,0.001,31
2725,2725,1.004,0.001,31
2726,2726,1.004,0.001,31
2727,2727,1.004,0.001,31
2728,2728,1.004,0.001,31
2729,2729,1.004,0.001,31
2730,2730,1.004,0.001,31
2731,2731,1.004,0.001,31
2732,2732,1.004,0.001,31
2733,2733,1.004,0.001,31
2734,2734,1.004,0.001,31
2735,2735,1.004,0.001,31
2736,2736,1.004,0.001,31
2737,2737,1.004,0.001,31
2738,2738,1.004,0.001,31
2739,2739,1.004,0.001,31
2740,2740,1.004,0.001,31
2741,2741,1.004,0.001,31
