id,history_id,user_value,user_error,use_set,"isotope","fit"
8095,1621,0.000118555,0.0000136741,NULL,"Ar36","preceding"
8096,1622,0.0155068,0.00009443,NULL,"Ar40","preceding"
8097,1622,0.0000268864,0.0000115396,NULL,"Ar39","preceding"
8098,1622,-0.00000841237,0.00000572498,NULL,"Ar38","preceding"
8099,1622,0.000105125,0.00000768365,NULL,"Ar37","preceding"
8100,1622,0.0000830147,0.0000106126,NULL,"Ar36","preceding"
8101,1623,0.0155068,0.00009443,NULL,"Ar40","preceding"
8102,1623,0.0000268864,0.0000115396,NULL,"Ar39","preceding"
8103,1623,-0.00000841237,0.00000572498,NULL,"Ar38","preceding"
8104,1623,0.000105125,0.00000768365,NULL,"Ar37","preceding"
8105,1623,0.0000830147,0.0000106126,NULL,"Ar36","preceding"
8106,1624,0.0155068,0.00009443,NULL,"Ar40","preceding"
8107,1624,0.0000268864,0.0000115396,NULL,"Ar39","preceding"
8108,1624,-0.00000841237,0.00000572498,NULL,"Ar38","preceding"
8109,1624,0.000105125,0.00000768365,NULL,"Ar37","preceding"
8110,1624,0.0000830147,0.0000106126,NULL,"Ar36","preceding"
8111,1625,0.0298972,0.000157309,NULL,"Ar40","preceding"
8112,1625,0.000749628,0.0000202683,NULL,"Ar39","preceding"
8113,1625,0.0000299289,0.00000750934,NULL,"Ar38","preceding"
8114,1625,0.00113646,0.0000264545,NULL,"Ar37","preceding"
8115,1625,0.000123832,0.0000141408,NULL,"Ar36","preceding"
8116,1626,0.0298972,0.000157309,NULL,"Ar40","preceding"
8117,1626,0.000749628,0.0000202683,NULL,"Ar39","preceding"
8118,1626,0.0000299289,0.00000750934,NULL,"Ar38","preceding"
8119,1626,0.00113646,0.0000264545,NULL,"Ar37","preceding"
8120,1626,0.000123832,0.0000141408,NULL,"Ar36","preceding"
8121,1627,0.0298972,0.000157309,NULL,"Ar40","preceding"
8122,1627,0.000749628,0.0000202683,NULL,"Ar39","preceding"
8123,1627,0.0000299289,0.00000750934,NULL,"Ar38","preceding"
8124,1627,0.00113646,0.0000264545,NULL,"Ar37","preceding"
8125,1627,0.000123832,0.0000141408,NULL,"Ar36","preceding"
8126,1628,0.0298972,0.000157309,NULL,"Ar40","preceding"
8127,1628,0.000749628,0.0000202683,NULL,"Ar39","preceding"
8128,1628,0.0000299289,0.00000750934,NULL,"Ar38","preceding"
8129,1628,0.00113646,0.0000264545,NULL,"Ar37","preceding"
8130,1628,0.000123832,0.0000141408,NULL,"Ar36","preceding"
8131,1629,0.0298972,0.000157309,NULL,"Ar40","preceding"
8132,1629,0.000749628,0.0000202683,NULL,"Ar39","preceding"
8133,1629,0.0000299289,0.00000750934,NULL,"Ar38","preceding"
8134,1629,0.00113646,0.0000264545,NULL,"Ar37","preceding"
8135,1629,0.000123832,0.0000141408,NULL,"Ar36","preceding"
8136,1630,0.0298972,0.000157309,NULL,"Ar40","preceding"
8137,1630,0.000749628,0.0000202683,NULL,"Ar39","preceding"
8138,1630,0.0000299289,0.00000750934,NULL,"Ar38","preceding"
8139,1630,0.00113646,0.0000264545,NULL,"Ar37","preceding"
8140,1630,0.000123832,0.0000141408,NULL,"Ar36","preceding"
8141,1631,0.0298972,0.000157309,NULL,"Ar40","preceding"
8142,1631,0.000749628,0.0000202683,NULL,"Ar39","preceding"
8143,1631,0.0000299289,0.00000750934,NULL,"Ar38","preceding"
8144,1631,0.00113646,0.0000264545,NULL,"Ar37","preceding"
8145,1631,0.000123832,0.0000141408,NULL,"Ar36","preceding"
8146,1632,0.0193301,0.000115343,NULL,"Ar40","preceding"
8147,1632,0.0000192332,0.0000513384,NULL,"Ar39","preceding"
8148,1632,0.0000131038,0.00000397957,NULL,"Ar38","preceding"
8149,1632,0.000106102,0.00000950078,NULL,"Ar37","preceding"
8150,1632,0.0000680137,0.000013069,NULL,"Ar36","preceding"
8151,1633,0.0193301,0.000115343,NULL,"Ar40","preceding"
8152,1633,0.0000192332,0.0000513384,NULL,"Ar39","preceding"
8153,1633,0.0000131038,0.00000397957,NULL,"Ar38","preceding"
8154,1633,0.000106102,0.00000950078,NULL,"Ar37","preceding"
8155,1633,0.0000680137,0.000013069,NULL,"Ar36","preceding"
8156,1634,0.0193301,0.000115343,NULL,"Ar40","preceding"
8157,1634,0.0000192332,0.0000513384,NULL,"Ar39","preceding"
8158,1634,0.0000131038,0.00000397957,NULL,"Ar38","preceding"
8159,1634,0.000106102,0.00000950078,NULL,"Ar37","preceding"
8160,1634,0.0000680137,0.000013069,NULL,"Ar36","preceding"
8161,1635,0.0179417,0.00011878,NULL,"Ar40","preceding"
8162,1635,0.000282781,0.0000148881,NULL,"Ar39","preceding"
8163,1635,0.00000928022,0.00000615714,NULL,"Ar38","preceding"
8164,1635,0.000428298,0.0000106571,NULL,"Ar37","preceding"
8165,1635,0.0000685532,0.0000696117,NULL,"Ar36","preceding"
8166,1636,0.0179417,0.00011878,NULL,"Ar40","preceding"
8167,1636,0.000282781,0.0000148881,NULL,"Ar39","preceding"
8168,1636,0.00000928022,0.00000615714,NULL,"Ar38","preceding"
8169,1636,0.000428298,0.0000106571,NULL,"Ar37","preceding"
8170,1636,0.0000685532,0.0000696117,NULL,"Ar36","preceding"
8171,1637,0.0179417,0.00011878,NULL,"Ar40","preceding"
8172,1637,0.000282781,0.0000148881,NULL,"Ar39","preceding"
8173,1637,0.00000928022,0.00000615714,NULL,"Ar38","preceding"
8174,1637,0.000428298,0.0000106571,NULL,"Ar37","preceding"
8175,1637,0.0000685532,0.0000696117,NULL,"Ar36","preceding"
8176,1638,0.0179417,0.00011878,NULL,"Ar40","preceding"
8177,1638,0.000282781,0.0000148881,NULL,"Ar39","preceding"
8178,1638,0.00000928022,0.00000615714,NULL,"Ar38","preceding"
8179,1638,0.000428298,0.0000106571,NULL,"Ar37","preceding"
8180,1638,0.0000685532,0.0000696117,NULL,"Ar36","preceding"
8181,1639,0.0179417,0.00011878,NULL,"Ar40","preceding"
8182,1639,0.000282781,0.0000148881,NULL,"Ar39","preceding"
8183,1639,0.00000928022,0.00000615714,NULL,"Ar38","preceding"
8184,1639,0.000428298,0.0000106571,NULL,"Ar37","preceding"
8185,1639,0.0000685532,0.0000696117,NULL,"Ar36","preceding"
8186,1640,0.0179417,0.00011878,NULL,"Ar40","preceding"
8187,1640,0.000282781,0.0000148881,NULL,"Ar39","preceding"
8188,1640,0.00000928022,0.00000615714,NULL,"Ar38","preceding"
8189,1640,0.000428298,0.0000106571,NULL,"Ar37","preceding"
8190,1640,0.0000685532,0.0000696117,NULL,"Ar36","preceding"
8191,1641,0.0179417,0.00011878,NULL,"Ar40","preceding"
8192,1641,0.000282781,0.0000148881,NULL,"Ar39","preceding"
8193,1641,0.00000928022,0.00000615714,NULL,"Ar38","preceding"
8194,1641,0.000428298,0.0000106571,NULL,"Ar37","preceding"
8195,1641,0.0000685532,0.0000696117,NULL,"Ar36","preceding"
8196,1642,0.0179987,0.00013232,NULL,"Ar40","preceding"
8197,1642,0.0000240996,0.0000133905,NULL,"Ar39","preceding"
8198,1642,0.00000700238,0.00000846515,NULL,"Ar38","preceding"
8199,1642,0.000116883,0.0000104955,NULL,"Ar37","preceding"
8200,1642,0.0000818925,0.0000679868,NULL,"Ar36","preceding"
8201,1643,0.0179987,0.00013232,NULL,"Ar40","preceding"
8202,1643,0.0000240996,0.0000133905,NULL,"Ar39","preceding"
8203,1643,0.00000700238,0.00000846515,NULL,"Ar38","preceding"
8204,1643,0.000116883,0.0000104955,NULL,"Ar37","preceding"
8205,1643,0.0000818925,0.0000679868,NULL,"Ar36","preceding"
8206,1644,0.0179987,0.00013232,NULL,"Ar40","preceding"
8207,1644,0.0000240996,0.0000133905,NULL,"Ar39","preceding"
8208,1644,0.00000700238,0.00000846515,NULL,"Ar38","preceding"
8209,1644,0.000116883,0.0000104955,NULL,"Ar37","preceding"
8210,1644,0.0000818925,0.0000679868,NULL,"Ar36","preceding"
8211,1645,0.0173844,0.000150694,NULL,"Ar40","preceding"
8212,1645,0.000090743,0.0000156547,NULL,"Ar39","preceding"
8213,1645,0.0000108054,0.00000786917,NULL,"Ar38","preceding"
8214,1645,0.00017573,0.00000725512,NULL,"Ar37","preceding"
8215,1645,0.0000650514,0.000013258,NULL,"Ar36","preceding"
8216,1646,0.0173844,0.000150694,NULL,"Ar40","preceding"
8217,1646,0.000090743,0.0000156547,NULL,"Ar39","preceding"
8218,1646,0.0000108054,0.00000786917,NULL,"Ar38","preceding"
8219,1646,0.00017573,0.00000725512,NULL,"Ar37","preceding"
8220,1646,0.0000650514,0.000013258,NULL,"Ar36","preceding"
8221,1647,0.0173844,0.000150694,NULL,"Ar40","preceding"
8222,1647,0.000090743,0.0000156547,NULL,"Ar39","preceding"
8223,1647,0.0000108054,0.00000786917,NULL,"Ar38","preceding"
8224,1647,0.00017573,0.00000725512,NULL,"Ar37","preceding"
8225,1647,0.0000650514,0.000013258,NULL,"Ar36","preceding"
8226,1648,0.0173844,0.000150694,NULL,"Ar40","preceding"
8227,1648,0.000090743,0.0000156547,NULL,"Ar39","preceding"
8228,1648,0.0000108054,0.00000786917,NULL,"Ar38","preceding"
8229,1648,0.00017573,0.00000725512,NULL,"Ar37","preceding"
8230,1648,0.0000650514,0.000013258,NULL,"Ar36","preceding"
8231,1649,0.0173844,0.000150694,NULL,"Ar40","preceding"
8232,1649,0.000090743,0.0000156547,NULL,"Ar39","preceding"
8233,1649,0.0000108054,0.00000786917,NULL,"Ar38","preceding"
8234,1649,0.00017573,0.00000725512,NULL,"Ar37","preceding"
8235,1649,0.0000650514,0.000013258,NULL,"Ar36","preceding"
8236,1650,0.0173844,0.000150694,NULL,"Ar40","preceding"
8237,1650,0.000090743,0.0000156547,NULL,"Ar39","preceding"
8238,1650,0.0000108054,0.00000786917,NULL,"Ar38","preceding"
8239,1650,0.00017573,0.00000725512,NULL,"Ar37","preceding"
8240,1650,0.0000650514,0.000013258,NULL,"Ar36","preceding"
8241,1651,0.0173844,0.000150694,NULL,"Ar40","preceding"
8242,1651,0.000090743,0.0000156547,NULL,"Ar39","preceding"
8243,1651,0.0000108054,0.00000786917,NULL,"Ar38","preceding"
8244,1651,0.00017573,0.00000725512,NULL,"Ar37","preceding"
8245,1651,0.0000650514,0.000013258,NULL,"Ar36","preceding"
8246,1652,0.0155633,0.00010171,NULL,"Ar40","preceding"
8247,1652,-0.00000441224,0.000012052,NULL,"Ar39","preceding"
8248,1652,0.0000243144,0.00000921296,NULL,"Ar38","preceding"
8249,1652,0.0000977088,0.00000934758,NULL,"Ar37","preceding"
8250,1652,0.0000447433,0.00000929423,NULL,"Ar36","preceding"
8251,1653,0.0155633,0.00010171,NULL,"Ar40","preceding"
8252,1653,-0.00000441224,0.000012052,NULL,"Ar39","preceding"
8253,1653,0.0000243144,0.00000921296,NULL,"Ar38","preceding"
8254,1653,0.0000977088,0.00000934758,NULL,"Ar37","preceding"
8255,1653,0.0000447433,0.00000929423,NULL,"Ar36","preceding"
8256,1654,0.0155633,0.00010171,NULL,"Ar40","preceding"
8257,1654,-0.00000441224,0.000012052,NULL,"Ar39","preceding"
8258,1654,0.0000243144,0.00000921296,NULL,"Ar38","preceding"
8259,1654,0.0000977088,0.00000934758,NULL,"Ar37","preceding"
8260,1654,0.0000447433,0.00000929423,NULL,"Ar36","preceding"
8261,1655,0.014969,0.000137433,NULL,"Ar40","preceding"
8262,1655,0.0000542377,0.0000196916,NULL,"Ar39","preceding"
8263,1655,0.00000404374,0.00000603147,NULL,"Ar38","preceding"
8264,1655,0.0000837967,0.0000114767,NULL,"Ar37","preceding"
8265,1655,0.0000434161,0.0000139766,NULL,"Ar36","preceding"
8266,1656,0.014969,0.000137433,NULL,"Ar40","preceding"
8267,1656,0.0000542377,0.0000196916,NULL,"Ar39","preceding"
8268,1656,0.00000404374,0.00000603147,NULL,"Ar38","preceding"
8269,1656,0.0000837967,0.0000114767,NULL,"Ar37","preceding"
8270,1656,0.0000434161,0.0000139766,NULL,"Ar36","preceding"
8271,1657,0.014969,0.000137433,NULL,"Ar40","preceding"
8272,1657,0.0000542377,0.0000196916,NULL,"Ar39","preceding"
8273,1657,0.00000404374,0.00000603147,NULL,"Ar38","preceding"
8274,1657,0.0000837967,0.0000114767,NULL,"Ar37","preceding"
8275,1657,0.0000434161,0.0000139766,NULL,"Ar36","preceding"
8276,1658,0.014969,0.000137433,NULL,"Ar40","preceding"
8277,1658,0.0000542377,0.0000196916,NULL,"Ar39","preceding"
8278,1658,0.00000404374,0.00000603147,NULL,"Ar38","preceding"
8279,1658,0.0000837967,0.0000114767,NULL,"Ar37","preceding"
8280,1658,0.0000434161,0.0000139766,NULL,"Ar36","preceding"
8281,1659,0.014969,0.000137433,NULL,"Ar40","preceding"
8282,1659,0.0000542377,0.0000196916,NULL,"Ar39","preceding"
8283,1659,0.00000404374,0.00000603147,NULL,"Ar38","preceding"
8284,1659,0.0000837967,0.0000114767,NULL,"Ar37","preceding"
8285,1659,0.0000434161,0.0000139766,NULL,"Ar36","preceding"
8286,1660,0.014969,0.000137433,NULL,"Ar40","preceding"
8287,1660,0.0000542377,0.0000196916,NULL,"Ar39","preceding"
8288,1660,0.00000404374,0.00000603147,NULL,"Ar38","preceding"
8289,1660,0.0000837967,0.0000114767,NULL,"Ar37","preceding"
8290,1660,0.0000434161,0.0000139766,NULL,"Ar36","preceding"
8291,1661,0.014969,0.000137433,NULL,"Ar40","preceding"
8292,1661,0.0000542377,0.0000196916,NULL,"Ar39","preceding"
8293,1661,0.00000404374,0.00000603147,NULL,"Ar38","preceding"
8294,1661,0.0000837967,0.0000114767,NULL,"Ar37","preceding"
8295,1661,0.0000434161,0.0000139766,NULL,"Ar36","preceding"
8296,1662,0.0157998,0.000127154,NULL,"Ar40","preceding"
8297,1662,0.0000363221,0.0000151962,NULL,"Ar39","preceding"
8298,1662,0.0000184618,0.0000071488,NULL,"Ar38","preceding"
8299,1662,0.000097143,0.00000900098,NULL,"Ar37","preceding"
8300,1662,0.0000699763,0.0000155982,NULL,"Ar36","preceding"
8301,1663,0.0157998,0.000127154,NULL,"Ar40","preceding"
8302,1663,0.0000363221,0.0000151962,NULL,"Ar39","preceding"
8303,1663,0.0000184618,0.0000071488,NULL,"Ar38","preceding"
8304,1663,0.000097143,0.00000900098,NULL,"Ar37","preceding"
8305,1663,0.0000699763,0.0000155982,NULL,"Ar36","preceding"
8306,1664,0.0157998,0.000127154,NULL,"Ar40","preceding"
8307,1664,0.0000363221,0.0000151962,NULL,"Ar39","preceding"
8308,1664,0.0000184618,0.0000071488,NULL,"Ar38","preceding"
8309,1664,0.000097143,0.00000900098,NULL,"Ar37","preceding"
8310,1664,0.0000699763,0.0000155982,NULL,"Ar36","preceding"
8311,1665,0.0152901,0.000145811,NULL,"Ar40","preceding"
8312,1665,0.0000232476,0.0000113799,NULL,"Ar39","preceding"
8313,1665,0.0000171345,0.00000610008,NULL,"Ar38","preceding"
8314,1665,0.0000933036,0.0000102035,NULL,"Ar37","preceding"
8315,1665,0.0000538022,0.0000258811,NULL,"Ar36","preceding"
8316,1666,0.0152901,0.000145811,NULL,"Ar40","preceding"
8317,1666,0.0000232476,0.0000113799,NULL,"Ar39","preceding"
8318,1666,0.0000171345,0.00000610008,NULL,"Ar38","preceding"
8319,1666,0.0000933036,0.0000102035,NULL,"Ar37","preceding"
8320,1666,0.0000538022,0.0000258811,NULL,"Ar36","preceding"
8321,1667,0.0152901,0.000145811,NULL,"Ar40","preceding"
8322,1667,0.0000232476,0.0000113799,NULL,"Ar39","preceding"
8323,1667,0.0000171345,0.00000610008,NULL,"Ar38","preceding"
8324,1667,0.0000933036,0.0000102035,NULL,"Ar37","preceding"
8325,1667,0.0000538022,0.0000258811,NULL,"Ar36","preceding"
8326,1668,0.0152901,0.000145811,NULL,"Ar40","preceding"
8327,1668,0.0000232476,0.0000113799,NULL,"Ar39","preceding"
8328,1668,0.0000171345,0.00000610008,NULL,"Ar38","preceding"
8329,1668,0.0000933036,0.0000102035,NULL,"Ar37","preceding"
8330,1668,0.0000538022,0.0000258811,NULL,"Ar36","preceding"
8331,1669,0.0152901,0.000145811,NULL,"Ar40","preceding"
8332,1669,0.0000232476,0.0000113799,NULL,"Ar39","preceding"
8333,1669,0.0000171345,0.00000610008,NULL,"Ar38","preceding"
8334,1669,0.0000933036,0.0000102035,NULL,"Ar37","preceding"
8335,1669,0.0000538022,0.0000258811,NULL,"Ar36","preceding"
8336,1670,0.0152901,0.000145811,NULL,"Ar40","preceding"
8337,1670,0.0000232476,0.0000113799,NULL,"Ar39","preceding"
8338,1670,0.0000171345,0.00000610008,NULL,"Ar38","preceding"
8339,1670,0.0000933036,0.0000102035,NULL,"Ar37","preceding"
8340,1670,0.0000538022,0.0000258811,NULL,"Ar36","preceding"
8341,1671,0.0152901,0.000145811,NULL,"Ar40","preceding"
8342,1671,0.0000232476,0.0000113799,NULL,"Ar39","preceding"
8343,1671,0.0000171345,0.00000610008,NULL,"Ar38","preceding"
8344,1671,0.0000933036,0.0000102035,NULL,"Ar37","preceding"
8345,1671,0.0000538022,0.0000258811,NULL,"Ar36","preceding"
8346,1672,0.0145883,0.000131865,NULL,"Ar40","preceding"
8347,1672,0.00000422912,0.0000545407,NULL,"Ar39","preceding"
8348,1672,0.0000237738,0.00000791374,NULL,"Ar38","preceding"
8349,1672,0.0000956588,0.00000923841,NULL,"Ar37","preceding"
8350,1672,0.0000634282,0.0000109035,NULL,"Ar36","preceding"
8351,1673,0.0145883,0.000131865,NULL,"Ar40","preceding"
8352,1673,0.00000422912,0.0000545407,NULL,"Ar39","preceding"
8353,1673,0.0000237738,0.00000791374,NULL,"Ar38","preceding"
8354,1673,0.0000956588,0.00000923841,NULL,"Ar37","preceding"
8355,1673,0.0000634282,0.0000109035,NULL,"Ar36","preceding"
8356,1674,0.0145883,0.000131865,NULL,"Ar40","preceding"
8357,1674,0.00000422912,0.0000545407,NULL,"Ar39","preceding"
8358,1674,0.0000237738,0.00000791374,NULL,"Ar38","preceding"
8359,1674,0.0000956588,0.00000923841,NULL,"Ar37","preceding"
8360,1674,0.0000634282,0.0000109035,NULL,"Ar36","preceding"
8361,1675,0.0205261,0.000136492,NULL,"Ar40","preceding"
8362,1675,0.000135988,0.0000152536,NULL,"Ar39","preceding"
8363,1675,0.0000137496,0.00000827693,NULL,"Ar38","preceding"
8364,1675,0.000089807,0.0000099226,NULL,"Ar37","preceding"
8365,1675,0.0000487682,0.0000145347,NULL,"Ar36","preceding"
8366,1676,0.0205261,0.000136492,NULL,"Ar40","preceding"
8367,1676,0.000135988,0.0000152536,NULL,"Ar39","preceding"
8368,1676,0.0000137496,0.00000827693,NULL,"Ar38","preceding"
8369,1676,0.000089807,0.0000099226,NULL,"Ar37","preceding"
8370,1676,0.0000487682,0.0000145347,NULL,"Ar36","preceding"
8371,1677,0.0205261,0.000136492,NULL,"Ar40","preceding"
8372,1677,0.000135988,0.0000152536,NULL,"Ar39","preceding"
8373,1677,0.0000137496,0.00000827693,NULL,"Ar38","preceding"
8374,1677,0.000089807,0.0000099226,NULL,"Ar37","preceding"
8375,1677,0.0000487682,0.0000145347,NULL,"Ar36","preceding"
8376,1678,0.0205261,0.000136492,NULL,"Ar40","preceding"
8377,1678,0.000135988,0.0000152536,NULL,"Ar39","preceding"
8378,1678,0.0000137496,0.00000827693,NULL,"Ar38","preceding"
8379,1678,0.000089807,0.0000099226,NULL,"Ar37","preceding"
8380,1678,0.0000487682,0.0000145347,NULL,"Ar36","preceding"
8381,1679,0.0205261,0.000136492,NULL,"Ar40","preceding"
8382,1679,0.000135988,0.0000152536,NULL,"Ar39","preceding"
8383,1679,0.0000137496,0.00000827693,NULL,"Ar38","preceding"
8384,1679,0.000089807,0.0000099226,NULL,"Ar37","preceding"
8385,1679,0.0000487682,0.0000145347,NULL,"Ar36","preceding"
8386,1680,0.0205261,0.000136492,NULL,"Ar40","preceding"
8387,1680,0.000135988,0.0000152536,NULL,"Ar39","preceding"
8388,1680,0.0000137496,0.00000827693,NULL,"Ar38","preceding"
8389,1680,0.000089807,0.0000099226,NULL,"Ar37","preceding"
8390,1680,0.0000487682,0.0000145347,NULL,"Ar36","preceding"
8391,1681,0.0205261,0.000136492,NULL,"Ar40","preceding"
8392,1681,0.000135988,0.0000152536,NULL,"Ar39","preceding"
8393,1681,0.0000137496,0.00000827693,NULL,"Ar38","preceding"
8394,1681,0.000089807,0.0000099226,NULL,"Ar37","preceding"
8395,1681,0.0000487682,0.0000145347,NULL,"Ar36","preceding"
8396,1682,0.0148619,0.000128667,NULL,"Ar40","preceding"
8397,1682,0.0000388692,0.0000146269,NULL,"Ar39","preceding"
8398,1682,0.000011289,0.0000100465,NULL,"Ar38","preceding"
8399,1682,0.0000943465,0.00000917248,NULL,"Ar37","preceding"
8400,1682,0.0000800365,0.0000863111,NULL,"Ar36","preceding"
8401,1683,0.0148619,0.000128667,NULL,"Ar40","preceding"
8402,1683,0.0000388692,0.0000146269,NULL,"Ar39","preceding"
8403,1683,0.000011289,0.0000100465,NULL,"Ar38","preceding"
8404,1683,0.0000943465,0.00000917248,NULL,"Ar37","preceding"
8405,1683,0.0000800365,0.0000863111,NULL,"Ar36","preceding"
8406,1684,0.0148619,0.000128667,NULL,"Ar40","preceding"
8407,1684,0.0000388692,0.0000146269,NULL,"Ar39","preceding"
8408,1684,0.000011289,0.0000100465,NULL,"Ar38","preceding"
8409,1684,0.0000943465,0.00000917248,NULL,"Ar37","preceding"
8410,1684,0.0000800365,0.0000863111,NULL,"Ar36","preceding"
8411,1685,0.0162451,0.000242866,NULL,"Ar40","preceding"
8412,1685,0.0000462499,0.0000341146,NULL,"Ar39","preceding"
8413,1685,0.0000191843,0.00000958345,NULL,"Ar38","preceding"
8414,1685,0.0000937237,0.00000996388,NULL,"Ar37","preceding"
8415,1685,0.000082361,0.0000209865,NULL,"Ar36","preceding"
8416,1686,0.0162451,0.000242866,NULL,"Ar40","preceding"
8417,1686,0.0000462499,0.0000341146,NULL,"Ar39","preceding"
8418,1686,0.0000191843,0.00000958345,NULL,"Ar38","preceding"
8419,1686,0.0000937237,0.00000996388,NULL,"Ar37","preceding"
8420,1686,0.000082361,0.0000209865,NULL,"Ar36","preceding"
8421,1687,0.0162451,0.000242866,NULL,"Ar40","preceding"
8422,1687,0.0000462499,0.0000341146,NULL,"Ar39","preceding"
8423,1687,0.0000191843,0.00000958345,NULL,"Ar38","preceding"
8424,1687,0.0000937237,0.00000996388,NULL,"Ar37","preceding"
8425,1687,0.000082361,0.0000209865,NULL,"Ar36","preceding"
8426,1688,0.0162451,0.000242866,NULL,"Ar40","preceding"
8427,1688,0.0000462499,0.0000341146,NULL,"Ar39","preceding"
8428,1688,0.0000191843,0.00000958345,NULL,"Ar38","preceding"
8429,1688,0.0000937237,0.00000996388,NULL,"Ar37","preceding"
8430,1688,0.000082361,0.0000209865,NULL,"Ar36","preceding"
8431,1689,0.0162451,0.000242866,NULL,"Ar40","preceding"
8432,1689,0.0000462499,0.0000341146,NULL,"Ar39","preceding"
8433,1689,0.0000191843,0.00000958345,NULL,"Ar38","preceding"
8434,1689,0.0000937237,0.00000996388,NULL,"Ar37","preceding"
8435,1689,0.000082361,0.0000209865,NULL,"Ar36","preceding"
8436,1690,0.0162451,0.000242866,NULL,"Ar40","preceding"
8437,1690,0.0000462499,0.0000341146,NULL,"Ar39","preceding"
8438,1690,0.0000191843,0.00000958345,NULL,"Ar38","preceding"
8439,1690,0.0000937237,0.00000996388,NULL,"Ar37","preceding"
8440,1690,0.000082361,0.0000209865,NULL,"Ar36","preceding"
8441,1691,0.0162451,0.000242866,NULL,"Ar40","preceding"
8442,1691,0.0000462499,0.0000341146,NULL,"Ar39","preceding"
8443,1691,0.0000191843,0.00000958345,NULL,"Ar38","preceding"
8444,1691,0.0000937237,0.00000996388,NULL,"Ar37","preceding"
8445,1691,0.000082361,0.0000209865,NULL,"Ar36","preceding"
8446,1692,0.0146321,0.000158002,NULL,"Ar40","preceding"
8447,1692,0.0000254781,0.0000175187,NULL,"Ar39","preceding"
8448,1692,0.0000103901,0.00000917196,NULL,"Ar38","preceding"
8449,1692,0.0000963237,0.00000735553,NULL,"Ar37","preceding"
8450,1692,0.0000343871,0.0000181585,NULL,"Ar36","preceding"
8451,1693,0.0146321,0.000158002,NULL,"Ar40","preceding"
8452,1693,0.0000254781,0.0000175187,NULL,"Ar39","preceding"
8453,1693,0.0000103901,0.00000917196,NULL,"Ar38","preceding"
8454,1693,0.0000963237,0.00000735553,NULL,"Ar37","preceding"
8455,1693,0.0000343871,0.0000181585,NULL,"Ar36","preceding"
8456,1694,0.0146321,0.000158002,NULL,"Ar40","preceding"
8457,1694,0.0000254781,0.0000175187,NULL,"Ar39","preceding"
8458,1694,0.0000103901,0.00000917196,NULL,"Ar38","preceding"
8459,1694,0.0000963237,0.00000735553,NULL,"Ar37","preceding"
8460,1694,0.0000343871,0.0000181585,NULL,"Ar36","preceding"
8461,1695,0.0145922,0.00027542,NULL,"Ar40","preceding"
8462,1695,0.00007411,0.0000259364,NULL,"Ar39","preceding"
8463,1695,0.0000101645,0.00000880301,NULL,"Ar38","preceding"
8464,1695,0.000108596,0.00000713157,NULL,"Ar37","preceding"
8465,1695,0.0000360623,0.0000174736,NULL,"Ar36","preceding"
8466,1696,0.0145922,0.00027542,NULL,"Ar40","preceding"
8467,1696,0.00007411,0.0000259364,NULL,"Ar39","preceding"
8468,1696,0.0000101645,0.00000880301,NULL,"Ar38","preceding"
8469,1696,0.000108596,0.00000713157,NULL,"Ar37","preceding"
8470,1696,0.0000360623,0.0000174736,NULL,"Ar36","preceding"
8471,1697,0.0145922,0.00027542,NULL,"Ar40","preceding"
8472,1697,0.00007411,0.0000259364,NULL,"Ar39","preceding"
8473,1697,0.0000101645,0.00000880301,NULL,"Ar38","preceding"
8474,1697,0.000108596,0.00000713157,NULL,"Ar37","preceding"
8475,1697,0.0000360623,0.0000174736,NULL,"Ar36","preceding"
8476,1698,0.0145922,0.00027542,NULL,"Ar40","preceding"
8477,1698,0.00007411,0.0000259364,NULL,"Ar39","preceding"
8478,1698,0.0000101645,0.00000880301,NULL,"Ar38","preceding"
8479,1698,0.000108596,0.00000713157,NULL,"Ar37","preceding"
8480,1698,0.0000360623,0.0000174736,NULL,"Ar36","preceding"
8481,1699,0.0145922,0.00027542,NULL,"Ar40","preceding"
8482,1699,0.00007411,0.0000259364,NULL,"Ar39","preceding"
8483,1699,0.0000101645,0.00000880301,NULL,"Ar38","preceding"
8484,1699,0.000108596,0.00000713157,NULL,"Ar37","preceding"
8485,1699,0.0000360623,0.0000174736,NULL,"Ar36","preceding"
8486,1700,0.0145922,0.00027542,NULL,"Ar40","preceding"
8487,1700,0.00007411,0.0000259364,NULL,"Ar39","preceding"
8488,1700,0.0000101645,0.00000880301,NULL,"Ar38","preceding"
8489,1700,0.000108596,0.00000713157,NULL,"Ar37","preceding"
8490,1700,0.0000360623,0.0000174736,NULL,"Ar36","preceding"
8491,1701,0.0145922,0.00027542,NULL,"Ar40","preceding"
8492,1701,0.00007411,0.0000259364,NULL,"Ar39","preceding"
8493,1701,0.0000101645,0.00000880301,NULL,"Ar38","preceding"
8494,1701,0.000108596,0.00000713157,NULL,"Ar37","preceding"
8495,1701,0.0000360623,0.0000174736,NULL,"Ar36","preceding"
8496,1702,0.0154961,0.000125295,NULL,"Ar40","preceding"
8497,1702,0.0000196805,0.0000192434,NULL,"Ar39","preceding"
8498,1702,0.00000245799,0.00000597852,NULL,"Ar38","preceding"
8499,1702,0.0000985875,0.00000987162,NULL,"Ar37","preceding"
8500,1702,0.0000576324,0.0000116835,NULL,"Ar36","preceding"
8501,1703,0.0154961,0.000125295,NULL,"Ar40","preceding"
